game_id,date,season,week,league,away,home,interceptions_lost,lost_fumbles,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_CFL_2024_W11_HAM,,2024,11,CFL,,,0.0,,1.0,95.0,,
SYNTHETIC_UFL_2026_W3_ST.LOUISBATTLEHAWKS,,2026,3,UFL,,,2.0,,3.0,148.0,0.0,-11.0
SYNTHETIC_UFL_2026_W4_ST.LOUISBATTLEHAWKS,,2026,4,UFL,,,1.0,,1.0,144.0,0.0,23.0
SYNTHETIC_UFL_2026_W5_ST.LOUISBATTLEHAWKS,,2026,5,UFL,,,2.0,,1.0,185.0,1.0,21.0
SYNTHETIC_UFL_2026_W6_ST.LOUISBATTLEHAWKS,,2026,6,UFL,,,1.0,1.0,2.0,242.0,0.0,-7.0
