game_id,date,season,week,league,away,home,lost_fumbles,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
87,2026-03-27,2026,1,UFL,BIRMINGHAM STALLIONS,LOUISVILLE KINGS,1.0,0.0,0.0,0.0,0.0,2.0
92,2026-04-04,2026,2,UFL,LOUISVILLE KINGS,ORLANDO STORM,,0.0,18.0,1.0,0.0,2.0
95,2026-04-10,2026,3,UFL,ORLANDO STORM,LOUISVILLE KINGS,,0.0,2.0,1.0,0.0,-1.0
106,2026-04-26,2026,5,UFL,LOUISVILLE KINGS,DALLAS RENEGADES,,,,,4.0,62.0
107,2026-04-30,2026,6,UFL,ST. LOUIS BATTLEHAWKS,LOUISVILLE KINGS,,0.0,0.0,1.0,0.0,-1.0
112,2026-05-09,2026,7,UFL,LOUISVILLE KINGS,DC DEFENDERS,,,,,0.0,64.0
116,2026-05-16,2026,8,UFL,DC DEFENDERS,LOUISVILLE KINGS,,,,,0.0,51.0
