game_id,date,season,week,league,away,home,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct
FOOTBALL_AF1_2026_5_23_T584761G1168384@T584641,2026-05-23,2026,7,AF1,Beaumont Renegades,Washington Wolfpack,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0
