game_id,date,season,week,league,away,home,assists,blocks,goals,o_points,plus_minus,touches,turnovers
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,1.0,2.0,2.0,30.0,3.0,18.0,2.0
