game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105180SEA,2021-05-18,2021,1,WNBA,LVA,SEA,,,,,,,1.0,1.0,1.0,,,,,1.2166666666666668,,,2.0,,,
WNBA_202105200MIN,2021-05-20,2021,1,WNBA,SEA,MIN,1.0,1.0,1.0,0.5,2.0,1.0,0.25,4.0,1.0,1.0,,,,17.583333333333332,,-1.0,3.0,1.0,2.0,
WNBA_202105220DAL,2021-05-22,2021,1,WNBA,SEA,DAL,1.0,,1.0,0.333,3.0,1.0,0.333,3.0,1.0,,,,,6.633333333333333,,-4.0,3.0,1.0,1.0,1.0
WNBA_202105250SEA,2021-05-25,2021,1,WNBA,CON,SEA,,,,1.0,1.0,1.0,0.667,3.0,2.0,,,,,13.283333333333333,1.0,-15.0,5.0,1.0,1.0,2.0
WNBA_202105280SEA,2021-05-28,2021,1,WNBA,MIN,SEA,,,3.0,0.5,2.0,1.0,0.4,5.0,2.0,2.0,,,,15.866666666666667,1.0,-8.0,5.0,4.0,,
WNBA_202106010SEA,2021-06-01,2021,1,WNBA,IND,SEA,,,,,,,1.0,1.0,1.0,,1.0,2.0,2.0,5.45,,,4.0,,,
WNBA_202106060SEA,2021-06-06,2021,1,WNBA,DAL,SEA,,,2.0,,,,1.0,1.0,1.0,,1.0,2.0,2.0,4.866666666666667,,5.0,4.0,2.0,,1.0
WNBA_202106090ATL,2021-06-09,2021,1,WNBA,SEA,ATL,,,,,,,1.0,1.0,1.0,,,,,1.8666666666666667,,,2.0,,1.0,1.0
WNBA_202106110ATL,2021-06-11,2021,1,WNBA,SEA,ATL,,,,,,,1.0,1.0,1.0,1.0,,,,1.4166666666666667,1.0,-5.0,2.0,1.0,,
WNBA_202106130CON,2021-06-13,2021,1,WNBA,SEA,CON,,,,,,,0.667,3.0,2.0,,,,,4.383333333333334,,-1.0,4.0,,,
WNBA_202106150IND,2021-06-15,2021,1,WNBA,SEA,IND,,,,,,,,1.0,,,,,,2.8833333333333333,,2.0,,,,1.0
WNBA_202106270LVA,2021-06-27,2021,1,WNBA,SEA,LVA,,,,,,,,,,,1.0,2.0,2.0,2.6833333333333336,,-1.0,2.0,,,1.0
WNBA_202107020SEA,2021-07-02,2021,1,WNBA,ATL,SEA,,,1.0,1.0,1.0,1.0,0.667,3.0,2.0,2.0,,,,8.65,,2.0,5.0,1.0,,1.0
WNBA_202107040LAS,2021-07-04,2021,1,WNBA,SEA,LAS,3.0,,1.0,,2.0,,0.2,5.0,1.0,2.0,,,,9.966666666666667,1.0,6.0,2.0,2.0,,1.0
WNBA_202107090PHO,2021-07-09,2021,1,WNBA,SEA,PHO,,,1.0,,1.0,,0.333,3.0,1.0,,,,,4.033333333333333,,-2.0,2.0,1.0,,
WNBA_202107110SEA,2021-07-11,2021,1,WNBA,PHO,SEA,1.0,,,,1.0,,0.667,3.0,2.0,3.0,,,,15.2,1.0,12.0,4.0,1.0,1.0,1.0
WNBA_202108150CHI,2021-08-15,2021,1,WNBA,SEA,CHI,,2.0,1.0,,1.0,,0.25,4.0,1.0,,0.25,4.0,1.0,10.616666666666667,2.0,-6.0,3.0,3.0,,
WNBA_202108180NYL,2021-08-18,2021,1,WNBA,SEA,NYL,,,1.0,,,,,2.0,,,0.5,2.0,1.0,6.783333333333333,,-10.0,1.0,1.0,,
WNBA_202108200NYL,2021-08-20,2021,1,WNBA,SEA,NYL,,,,,,,0.5,2.0,1.0,,,,,2.35,,-6.0,2.0,,,
WNBA_202108290SEA,2021-08-29,2021,1,WNBA,CHI,SEA,,,,0.5,2.0,1.0,0.6,5.0,3.0,,,,,12.833333333333334,,-9.0,7.0,,,
WNBA_202109070SEA,2021-09-07,2021,1,WNBA,WAS,SEA,1.0,,,,,,0.5,2.0,1.0,1.0,0.5,2.0,1.0,8.5,,2.0,3.0,,,
WNBA_202109120LAS,2021-09-12,2021,1,WNBA,SEA,LAS,,,,,1.0,,,1.0,,,0.5,2.0,1.0,9.733333333333333,,-15.0,1.0,,,
WNBA_202109170SEA,2021-09-17,2021,1,WNBA,PHO,SEA,,,,,1.0,,,2.0,,1.0,,,,9.15,,4.0,,,,1.0
WNBA_202109260SEA,2021-09-26,2021,1,WNBA,PHO,SEA,,,3.0,,,,,,,,,,,4.683333333333334,,-4.0,,3.0,,1.0
WNBA_202205170DAL,2022-05-17,2022,1,WNBA,WAS,DAL,1.0,,2.0,,2.0,,0.625,8.0,5.0,,,,,12.733333333333333,1.0,11.0,10.0,3.0,3.0,
WNBA_202205200ATL,2022-05-20,2022,1,WNBA,WAS,ATL,,,,,,,1.0,1.0,1.0,3.0,1.0,2.0,2.0,7.983333333333333,,,4.0,,,
WNBA_202205220WAS,2022-05-22,2022,1,WNBA,CHI,WAS,1.0,1.0,4.0,0.333,3.0,1.0,0.333,9.0,3.0,2.0,1.0,2.0,2.0,28.6,2.0,4.0,9.0,6.0,1.0,
WNBA_202205240WAS,2022-05-24,2022,1,WNBA,ATL,WAS,1.0,,2.0,0.667,3.0,2.0,0.833,6.0,5.0,1.0,0.333,3.0,1.0,18.916666666666668,,20.0,13.0,2.0,2.0,
WNBA_202205280CON,2022-05-28,2022,1,WNBA,WAS,CON,1.0,,1.0,0.5,6.0,3.0,0.417,12.0,5.0,4.0,,2.0,,27.033333333333335,2.0,-7.0,13.0,3.0,3.0,
WNBA_202205310IND,2022-05-31,2022,1,WNBA,WAS,IND,1.0,1.0,1.0,0.25,4.0,1.0,0.429,7.0,3.0,,0.5,2.0,1.0,20.3,,-10.0,8.0,1.0,1.0,
WNBA_202206030WAS,2022-06-03,2022,1,WNBA,NYL,WAS,1.0,,4.0,0.333,3.0,1.0,0.286,7.0,2.0,1.0,,,,22.05,1.0,-3.0,5.0,5.0,1.0,3.0
WNBA_202206050CHI,2022-06-05,2022,1,WNBA,WAS,CHI,,1.0,4.0,1.0,2.0,2.0,0.6,5.0,3.0,1.0,,,,21.233333333333334,1.0,-9.0,8.0,5.0,2.0,1.0
WNBA_202206080WAS,2022-06-08,2022,1,WNBA,CHI,WAS,,,,,2.0,,,3.0,,1.0,,,,11.016666666666667,,-12.0,,,2.0,1.0
WNBA_202206100MIN,2022-06-10,2022,1,WNBA,WAS,MIN,1.0,,1.0,,,,,1.0,,2.0,,,,5.0,,-3.0,,1.0,,
WNBA_202206120WAS,2022-06-12,2022,1,WNBA,PHO,WAS,,,1.0,,2.0,,0.333,3.0,1.0,,,,,7.3,,-6.0,2.0,1.0,,
