game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-odi-2018-06-10-1145892,2018-06-10,2018,1,ODI,New Zealand,Ireland,24.0,4.0,0.0,2.0,23.0,0.0,39.0,2.0,0.0,13.0,1.0,0.0,1.0
cricket-odi-2018-07-07-1126727,2018-07-07,2018,1,ODI,England,New Zealand,8.0,0.0,0.0,8.0,1.0,0.0,24.0,0.0,0.0,25.0,0.0,1.0,1.0
cricket-odi-2018-07-10-1126728,2018-07-10,2018,1,ODI,England,New Zealand,2.0,0.0,0.0,8.0,0.0,0.0,54.0,0.0,0.0,30.0,2.0,1.0,1.0
cricket-odi-2018-07-13-1126729,2018-07-13,2018,1,ODI,England,New Zealand,4.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,38.0,2.0,0.0,1.0
cricket-t20i-2018-06-06-1145890,2018-06-06,2018,1,T20I,Ireland,New Zealand,38.0,11.0,1.0,2.0,77.0,3.0,,,,,,,1.0
cricket-t20i-2018-06-28-1126725,2018-06-28,2018,1,T20I,New Zealand,England,8.0,3.0,0.0,6.0,16.0,0.0,24.0,0.0,0.0,27.0,2.0,0.0,1.0
cricket-t20i-2018-07-01-1126726,2018-07-01,2018,1,T20I,New Zealand,England,7.0,1.0,0.0,6.0,5.0,0.0,12.0,0.0,0.0,18.0,0.0,0.0,1.0
cricket-t20i-2018-09-29-1144978,2018-09-29,2018,1,T20I,New Zealand,Australia,15.0,2.0,0.0,3.0,18.0,1.0,,,,,,,1.0
cricket-t20i-2018-10-01-1144979,2018-10-01,2018,1,T20I,New Zealand,Australia,4.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,1.0
cricket-t20i-2018-10-05-1144980,2018-10-05,2018,1,T20I,New Zealand,Australia,1.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,1.0
cricket-t20i-2018-11-09-1150533,2018-11-09,2018,1,T20I,India,New Zealand,1.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,0.0,40.0,1.0,0.0,1.0
cricket-t20i-2018-11-15-1150546,2018-11-15,2018,1,T20I,New Zealand,Pakistan,1.0,0.0,0.0,6.0,0.0,0.0,24.0,0.0,0.0,9.0,3.0,2.0,1.0
cricket-t20i-2018-11-17-1150550,2018-11-17,2018,1,T20I,Ireland,New Zealand,,,,,,,24.0,0.0,0.0,13.0,1.0,1.0,1.0
