game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2017-KPqj6bBq6v,,2017,1,USLC,,,0.0,0.0,44.004,38.3318,0.0,12.0,1.2947,0.0,1.1209,0.0,0.1389,0.0,967.0,0.4947,281.0,-7.0107,-2.4949,0.0,22.0,0.0,36.0,0.0,0.0,0.0,10.7053,0.0,0.0,0.5196,0.0
soccer-uslc-2018-gpMOoo1Mzy,,2018,1,USLC,,,0.0,0.0,47.8933,42.889,0.0,21.0,-0.4754,0.0,0.9779,0.0,0.1831,0.0,2539.0,0.4551,824.0,-40.1132,-4.8681,0.0,46.0,0.0,71.0,0.0,0.0,0.0,21.4754,0.0,0.0,0.5038,0.0
