game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2017_SEASON_TOTAL,,2017,1,XLEAGUE,,,27.0,8.6,64.0,1.0,231.0
FOOTBALL_XLEAGUE_2023_SEASON_TOTAL,,2023,1,XLEAGUE,,,43.0,4.19,17.0,1.0,180.0
FOOTBALL_XLEAGUE_2024_SEASON_TOTAL,,2024,1,XLEAGUE,,,43.0,4.53,55.0,,195.0
