game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-t20i-2025-04-24-1482089,2025-04-24,2025,1,T20I,Malaysia,Singapore,2.0,1.0,0.0,5.0,4.0,0.0,4.0,1.0
cricket-t20i-2025-04-25-1482091,2025-04-25,2025,1,T20I,Saudi Arabia,Singapore,5.0,0.0,0.0,3.0,3.0,0.0,,1.0
cricket-t20i-2025-05-02-1482100,2025-05-02,2025,1,T20I,Singapore,Thailand,27.0,2.0,0.0,5.0,28.0,0.0,,1.0
cricket-t20i-2025-07-18-1494091,2025-07-18,2025,1,T20I,Singapore,Samoa,26.0,0.0,0.0,6.0,20.0,0.0,,1.0
cricket-t20i-2025-07-19-1494092,2025-07-19,2025,1,T20I,Singapore,Malaysia,22.0,3.0,0.0,5.0,20.0,0.0,,1.0
cricket-t20i-2025-07-20-1494094,2025-07-20,2025,1,T20I,Hong Kong,Singapore,28.0,2.0,1.0,6.0,46.0,3.0,1.0,1.0
cricket-t20i-2025-07-22-1494097,2025-07-22,2025,1,T20I,Samoa,Singapore,28.0,2.0,0.0,6.0,27.0,0.0,,1.0
cricket-t20i-2025-07-23-1494099,2025-07-23,2025,1,T20I,Malaysia,Singapore,23.0,0.0,1.0,6.0,21.0,0.0,2.0,1.0
cricket-t20i-2025-07-24-1494101,2025-07-24,2025,1,T20I,Hong Kong,Singapore,7.0,0.0,0.0,6.0,5.0,0.0,,1.0
cricket-t20i-2025-12-10-1513827,2025-12-10,2025,1,T20I,Philippines,Singapore,20.0,2.0,0.0,5.0,28.0,1.0,,1.0
cricket-t20i-2025-12-11-1513828,2025-12-11,2025,1,T20I,Singapore,Thailand,23.0,2.0,0.0,6.0,37.0,3.0,1.0,1.0
cricket-t20i-2025-12-12-1513830,2025-12-12,2025,1,T20I,Indonesia,Singapore,5.0,0.0,0.0,6.0,2.0,0.0,2.0,1.0
cricket-t20i-2025-12-13-1513833,2025-12-13,2025,1,T20I,Singapore,Malaysia,15.0,0.0,0.0,6.0,8.0,0.0,2.0,1.0
