game_id,date,season,week,league,away,home,def_int,def_pd,def_tackles,gp,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,1.0,1.0,6.0,4.0,1.0,2.0
