game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2022-11-14-1344782,2022-11-14,2022,1,T20I,Saudi Arabia,Oman,18.0,0.0,0.0,15.0,1.0,1.0,,1.0
cricket-t20i-2022-11-15-1344784,2022-11-15,2022,1,T20I,Canada,Saudi Arabia,18.0,0.0,0.0,37.0,2.0,2.0,,1.0
cricket-t20i-2022-11-16-1344786,2022-11-16,2022,1,T20I,Bahrain,Saudi Arabia,24.0,0.0,0.0,22.0,0.0,0.0,,1.0
cricket-t20i-2022-11-17-1344788,2022-11-17,2022,1,T20I,Saudi Arabia,Oman,16.0,0.0,0.0,17.0,2.0,0.0,1.0,1.0
cricket-t20i-2022-11-19-1344790,2022-11-19,2022,1,T20I,Canada,Saudi Arabia,24.0,0.0,0.0,64.0,0.0,1.0,,1.0
