game_id,date,season,week,league,away,home,def_rebounds,fg3a,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,plus_minus,points,rebounds,steals
WNBA_202409190NYL,2024-09-19,2024,1,WNBA,ATL,NYL,1.0,1.0,0.333,3.0,1.0,4.0,1.0,1.0,1.0,12.7,-7.0,3.0,1.0,1.0
