game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-ipl-2009-04-27-392196,2009-04-27,2009,1,IPL,Chennai Super Kings,Deccan Chargers,,,,,,,18.0,0.0,0.0,31.0,0.0,1.0,1.0,1.0
cricket-ipl-2009-04-30-392201,2009-04-30,2009,1,IPL,Deccan Chargers,Delhi Daredevils,3.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,0.0,20.0,2.0,0.0,,1.0
cricket-ipl-2009-05-02-392205,2009-05-02,2009,1,IPL,Deccan Chargers,Rajasthan Royals,,,,,,,12.0,0.0,0.0,19.0,0.0,0.0,1.0,1.0
cricket-ipl-2009-05-04-392209,2009-05-04,2009,1,IPL,Chennai Super Kings,Deccan Chargers,2.0,0.0,1.0,10.0,1.0,0.0,12.0,0.0,0.0,14.0,1.0,0.0,,1.0
cricket-ipl-2009-05-06-392212,2009-05-06,2009,1,IPL,Deccan Chargers,Mumbai Indians,,,,,,,12.0,0.0,0.0,19.0,0.0,0.0,,1.0
cricket-ipl-2009-05-09-392216,2009-05-09,2009,1,IPL,Deccan Chargers,Kings XI Punjab,,,,,,,18.0,0.0,0.0,25.0,2.0,0.0,1.0,1.0
cricket-ipl-2009-05-13-392223,2009-05-13,2009,1,IPL,Deccan Chargers,Delhi Daredevils,1.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,24.0,0.0,0.0,1.0,1.0
