game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,touches,turnovers
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,1.0,3.0,22.0,2.0,7.0,33.0,6.0
