game_id,date,season,week,league,away,home,assist_tackles,int_avg,int_long,int_tds,int_yards,interceptions_made,receiving_tds,receiving_yards,receptions,solo_tackles,targets
FOOTBALL_AAF_2019_2_10_SL@ARI,2019-02-10,2019,1,AAF,SL,ARI,,,,,,,0.0,0.0,0.0,,1.0
FOOTBALL_AAF_2019_2_23_ARI@SL,2019-02-23,2019,3,AAF,ARI,SL,,,,,,,0.0,31.0,2.0,,3.0
FOOTBALL_AAF_2019_3_3_ATL@ARI,2019-03-03,2019,4,AAF,ATL,ARI,,,,,,,0.0,11.0,1.0,,3.0
FOOTBALL_AAF_2019_3_10_SA@ARI,2019-03-10,2019,5,AAF,SA,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,1.0,7.0
FOOTBALL_AAF_2019_3_16_ARI@ORL,2019-03-16,2019,6,AAF,ARI,ORL,,,,,,,0.0,26.0,3.0,,5.0
FOOTBALL_AAF_2019_3_24_SD@ARI,2019-03-24,2019,7,AAF,SD,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,3.0
FOOTBALL_XFL_2020_2_9_STL@DAL,2020-02-09,2020,1,XFL,STL,DAL,,,,,,,,11.0,1.0,,1.0
FOOTBALL_XFL_2020_3_1_HOU@DAL,2020-03-01,2020,4,XFL,HOU,DAL,,,,,,,,11.0,1.0,,1.0
FOOTBALL_XFL_2020_3_7_NY@DAL,2020-03-07,2020,5,XFL,NY,DAL,,,,,,,,36.0,2.0,,2.0
