game_id,date,season,week,league,away,home,assisted_tackles,interceptions,pass_attempts,pass_completions,pass_long,passing_tds,passing_yards,rush_avg,rush_long,rushing_attempts,rushing_tds,rushing_yards,solo_tackles,tackles
FOOTBALL_IFL_2026_6_6_TTULSAOILERSG20260606EDGN@TFISHERSFREIGHT,2026-06-06,2026,13,IFL,Tulsa Oilers,Fishers Freight,0.0,1.0,6.0,4.0,30.0,2.0,55.0,-0.5,1.0,2.0,0.0,-1.0,1.0,1.0
