game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2018-4JMAkpDqKg,,2018,1,USLC,,,0.0,0.0,16.0899,-3.4737,2.0,0.956,2.0,0.0,148.0,0.6957,23.0,-0.2619,-1.1387,0.8872,4.0,3.0,0.0,1.044,0.177,1.044,0.707,0.5601
soccer-usl1-2019-4JMAkpDqKg,,2019,1,USL1,,,1.0,0.0287,15.2923,-2.345,15.0,3.6787,16.0,17.0,1948.0,0.7983,357.0,-8.2726,-2.3173,8.5415,64.0,29.0,0.9713,11.3213,-0.8499,12.2926,0.8215,6.2484
soccer-uslc-2020-7vQ7x3YMD1,,2020,1,USLC,,,0.0,-0.0805,18.8985,1.0461,3.0,0.6598,3.0,2.0,410.0,0.7361,72.0,0.8898,1.2358,1.1461,22.0,10.0,0.0805,2.3402,0.5926,2.4206,0.7238,1.4174
soccer-mls-2021-kRQabn8MKZ,,2021,1,MLS,,,0.0,0.0,12.7506,-2.2599,1.0,0.1776,1.0,0.0,158.0,0.8293,41.0,-0.0871,-0.2125,1.8025,4.0,1.0,0.0,0.8224,-0.1553,0.8224,0.8314,1.0068
soccer-usl1-2021-4JMAkpDqKg,,2021,1,USL1,,,0.0,-0.0455,18.5834,0.0329,0.0,-0.109,0.0,1.0,113.0,0.5652,23.0,-4.8934,-21.2759,0.0,2.0,0.0,0.0455,0.109,-0.109,0.1544,0.778,0.0724
soccer-uslc-2021-7vQ7x3YMD1,,2021,1,USLC,,,0.0,-0.2333,17.1098,-0.7475,1.0,0.6718,1.0,3.0,191.0,0.7407,27.0,0.0114,0.0424,0.0894,3.0,2.0,0.2333,0.3282,0.3322,0.5615,0.7403,0.301
soccer-mls-2022-kRQabn8MKZ,,2022,1,MLS,,,0.0,-0.1212,15.9197,-1.2455,0.0,-0.3882,0.0,3.0,286.0,0.6444,45.0,-6.267,-13.9267,0.0,8.0,2.0,0.1212,0.3882,0.1007,0.5095,0.7837,0.1912
soccer-mlsnp-2022-4JMAkpDqKg,,2022,1,MLSNP,,,1.0,0.0404,18.2744,0.7112,2.0,-1.641,3.0,4.0,746.0,0.8079,177.0,1.3169,0.744,0.799,25.0,15.0,0.9596,3.641,1.2933,4.6005,0.8005,1.9501
soccer-mls-2023-kRQabn8MKZ,,2023,1,MLS,,,0.0,0.0,14.1231,-5.3892,0.0,-0.6361,0.0,0.0,144.0,0.7241,29.0,-2.9198,-10.0683,0.0,4.0,0.0,0.0,0.6361,-0.6361,0.6361,0.8248,0.2115
soccer-mlsnp-2023-4JMAkpDqKg,,2023,1,MLSNP,,,0.0,0.0,13.5859,-4.1491,0.0,-0.7737,0.0,0.0,62.0,0.7647,17.0,-0.4742,-2.7893,0.0,3.0,1.0,0.0,0.7737,-0.7254,0.7737,0.7926,0.5744
soccer-mlsnp-2024-4JMAkpDqKg,,2024,1,MLSNP,,,0.0,0.0,15.0704,-3.266,1.0,0.3006,1.0,0.0,133.0,0.913,23.0,0.2635,1.1455,0.5574,6.0,3.0,0.0,0.6994,0.245,0.6994,0.9016,0.4564
soccer-mlsnp-2024-BLMv6m3Mxe,,2024,1,MLSNP,,,0.0,-0.3488,14.5033,-0.1799,1.0,-1.9286,1.0,8.0,509.0,0.8214,84.0,1.1307,1.3461,0.4426,22.0,8.0,0.3488,2.9286,-1.6928,3.2773,0.808,1.9647
