game_id,date,season,week,league,away,home,def_ff,def_int,def_pd,def_tackles,gp,pr_no,pr_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,1.0,2.0,4.0,27.0,5.0,2.0,10.0
