game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202205060PHO,2022-05-06,2022,1,WNBA,LVA,PHO,1.0,,1.0,,1.0,,0.5,2.0,1.0,,,,,12.183333333333334,3.0,5.0,2.0,4.0,,2.0
WNBA_202206120WAS,2022-06-12,2022,1,WNBA,PHO,WAS,1.0,,,0.667,3.0,2.0,0.667,3.0,2.0,3.0,,,,8.616666666666667,,21.0,6.0,,,1.0
WNBA_202206140WAS,2022-06-14,2022,1,WNBA,PHO,WAS,,,2.0,,,,,,,1.0,,,,7.616666666666667,,-14.0,,2.0,1.0,1.0
WNBA_202206150IND,2022-06-15,2022,1,WNBA,PHO,IND,3.0,,,,2.0,,0.333,3.0,1.0,4.0,,,,12.25,,6.0,2.0,,,
WNBA_202206170DAL,2022-06-17,2022,1,WNBA,PHO,DAL,,,,,,,,,,1.0,,,,1.3833333333333333,,-4.0,,,,
WNBA_202206210PHO,2022-06-21,2022,1,WNBA,MIN,PHO,,,2.0,,1.0,,0.667,3.0,2.0,,,,,9.166666666666666,1.0,1.0,4.0,3.0,,2.0
WNBA_202206270PHO,2022-06-27,2022,1,WNBA,IND,PHO,,,,,,,,,,1.0,,,,4.366666666666666,,-3.0,,,,
WNBA_202206290PHO,2022-06-29,2022,1,WNBA,IND,PHO,,,,,,,,1.0,,3.0,1.0,2.0,2.0,4.466666666666667,,6.0,2.0,,,
WNBA_202207020CHI,2022-07-02,2022,1,WNBA,PHO,CHI,,,,,,,,,,,,,,0.95,,,,,,1.0
WNBA_202207040LAS,2022-07-04,2022,1,WNBA,PHO,LAS,,,,,,,1.0,1.0,1.0,,,,,2.2,,5.0,2.0,,1.0,
WNBA_202207070PHO,2022-07-07,2022,1,WNBA,NYL,PHO,1.0,,1.0,,,,,1.0,,1.0,,,,4.55,,,,1.0,1.0,
WNBA_202207120MIN,2022-07-12,2022,1,WNBA,PHO,MIN,,,,,1.0,,0.5,2.0,1.0,,,,,6.016666666666667,1.0,-11.0,2.0,1.0,,
WNBA_202207140PHO,2022-07-14,2022,1,WNBA,WAS,PHO,,,1.0,,,,,1.0,,,,,,7.233333333333333,,3.0,,1.0,1.0,
WNBA_202207170PHO,2022-07-17,2022,1,WNBA,ATL,PHO,1.0,,1.0,,1.0,,0.5,2.0,1.0,2.0,1.0,2.0,2.0,13.85,2.0,4.0,4.0,3.0,1.0,1.0
WNBA_202207220PHO,2022-07-22,2022,1,WNBA,SEA,PHO,,,1.0,,,,1.0,1.0,1.0,2.0,,,,9.633333333333333,,-6.0,2.0,1.0,,1.0
WNBA_202207280PHO,2022-07-28,2022,1,WNBA,LAS,PHO,1.0,,5.0,,,,1.0,2.0,2.0,2.0,0.5,4.0,2.0,20.666666666666668,,2.0,6.0,5.0,,1.0
WNBA_202207310NYL,2022-07-31,2022,1,WNBA,PHO,NYL,2.0,,,,,,,,,1.0,,,,11.466666666666667,,10.0,,,1.0,1.0
WNBA_202208020CON,2022-08-02,2022,1,WNBA,PHO,CON,,,3.0,,1.0,,0.333,6.0,2.0,2.0,0.75,4.0,3.0,19.216666666666665,1.0,-22.0,7.0,4.0,1.0,4.0
WNBA_202208040CON,2022-08-04,2022,1,WNBA,PHO,CON,1.0,,3.0,,,,0.5,4.0,2.0,3.0,,,,19.3,1.0,-3.0,4.0,4.0,3.0,
WNBA_202208060PHO,2022-08-06,2022,1,WNBA,NYL,PHO,3.0,,6.0,0.333,3.0,1.0,0.25,8.0,2.0,2.0,0.5,2.0,1.0,31.183333333333334,2.0,7.0,6.0,8.0,,2.0
WNBA_202208100PHO,2022-08-10,2022,1,WNBA,MIN,PHO,2.0,,1.0,,3.0,,0.2,5.0,1.0,3.0,1.0,2.0,2.0,28.266666666666666,1.0,7.0,4.0,2.0,1.0,2.0
WNBA_202208120PHO,2022-08-12,2022,1,WNBA,DAL,PHO,2.0,1.0,4.0,0.5,2.0,1.0,0.6,10.0,6.0,5.0,1.0,1.0,1.0,33.75,,13.0,14.0,4.0,1.0,1.0
WNBA_202208140PHO,2022-08-14,2022,1,WNBA,CHI,PHO,2.0,,7.0,,1.0,,0.625,8.0,5.0,2.0,1.0,2.0,2.0,34.78333333333333,1.0,-9.0,12.0,8.0,,4.0
WNBA_202208170LVA,2022-08-17,2022,1,WNBA,PHO,LVA,1.0,,1.0,,3.0,,0.167,6.0,1.0,2.0,,,,16.266666666666666,,-12.0,2.0,1.0,,1.0
WNBA_202208200LVA,2022-08-20,2022,1,WNBA,PHO,LVA,3.0,,4.0,0.286,7.0,2.0,0.333,9.0,3.0,2.0,0.2,5.0,1.0,32.63333333333333,1.0,-28.0,9.0,5.0,,1.0
WNBA_202306240SEA,2023-06-24,2023,1,WNBA,PHO,SEA,1.0,,2.0,,1.0,,0.667,3.0,2.0,2.0,,2.0,,20.133333333333333,1.0,-13.0,4.0,3.0,,1.0
WNBA_202306270PHO,2023-06-27,2023,1,WNBA,DAL,PHO,,,2.0,,1.0,,0.25,4.0,1.0,2.0,1.0,1.0,1.0,15.433333333333334,1.0,-12.0,3.0,3.0,,1.0
WNBA_202306290PHO,2023-06-29,2023,1,WNBA,IND,PHO,1.0,,3.0,,2.0,,0.2,5.0,1.0,2.0,,,,15.016666666666667,1.0,5.0,2.0,4.0,1.0,2.0
WNBA_202307010PHO,2023-07-01,2023,1,WNBA,MIN,PHO,1.0,,1.0,,1.0,,,2.0,,1.0,1.0,2.0,2.0,12.516666666666667,1.0,-8.0,2.0,2.0,1.0,2.0
WNBA_202307070MIN,2023-07-07,2023,1,WNBA,PHO,MIN,,,,,,,,,,,,,,1.3,,1.0,,,,
WNBA_202307110LVA,2023-07-11,2023,1,WNBA,PHO,LVA,,,1.0,,,,,,,,1.0,2.0,2.0,5.866666666666667,,1.0,2.0,1.0,,
