game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,15.0,4.0,,6.0,,9.0,21.0,16.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,15.0,5.0,10.0,,77.0,-34.0,219.0,54.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,9.0,5.0,12.0,5.0,68.0,-14.0,134.0,33.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,6.0,2.0,4.0,1.0,27.0,,76.0,9.0
