game_id,date,season,week,league,away,home,assists,blocks,catches,completions,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-05-SLC-POR,2023-05-05,2023,2,,SLC,POR,,,2.0,2.0,1.0,,3.0,2.0,,40.0,13.0
2023-05-12-POR-LA,2023-05-12,2023,3,,POR,LA,,,5.0,4.0,,,13.0,5.0,1.0,66.0,12.0
2023-05-13-POR-SD,2023-05-13,2023,3,,POR,SD,1.0,1.0,,,,1.0,,,,,
2023-05-19-OAK-POR,2023-05-19,2023,4,,OAK,POR,,1.0,4.0,2.0,1.0,,4.0,3.0,1.0,33.0,-16.0
2023-06-02-SEA-POR,2023-06-02,2023,6,,SEA,POR,,2.0,2.0,3.0,,,9.0,3.0,,6.0,7.0
2023-06-09-LA-POR,2023-06-09,2023,7,,LA,POR,1.0,1.0,9.0,9.0,,,,10.0,1.0,78.0,10.0
2023-06-30-COL-POR,2023-06-30,2023,10,,COL,POR,1.0,1.0,25.0,22.0,2.0,,,23.0,1.0,223.0,78.0
2023-07-14-SD-POR,2023-07-14,2023,12,,SD,POR,1.0,,12.0,9.0,2.0,,,10.0,,116.0,-20.0
2023-07-22-POR-SEA,2023-07-22,2023,13,,POR,SEA,,3.0,21.0,18.0,1.0,2.0,2.0,21.0,1.0,283.0,16.0
