game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-YgOMngl5wN,,2013,1,MLS,,,0.0,0.0,24.0789,8.0708,0.0,0.0,0.0,0.0,61.0,0.75,24.0,-1.7,-7.0832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8208,0.0
soccer-mls-2013-jYQJ19EqGR,,2013,1,MLS,,,1.0,-0.1139,22.0511,7.9822,1.0,-0.1944,2.0,11.0,1346.0,0.7924,631.0,-2.9435,-0.4665,1.0617,13.0,2.0,1.1139,1.1944,-0.2523,2.3083,0.7971,1.0518
soccer-mls-2014-YgOMngl5wN,,2014,1,MLS,,,0.0,-0.2692,22.9922,6.3542,0.0,-0.1174,0.0,4.0,875.0,0.8276,464.0,-4.7463,-1.0229,0.0,5.0,1.0,0.2692,0.1174,-0.1007,0.3866,0.8378,0.0442
soccer-mls-2015-Z2vQ1xlqrA,,2015,1,MLS,,,0.0,-0.0471,21.5184,7.5119,0.0,-0.5749,0.0,2.0,554.0,0.8151,238.0,-2.8687,-1.2053,0.0,7.0,0.0,0.0471,0.5749,-0.5749,0.622,0.8272,0.3956
soccer-mls-2015-jYQJ8EW5GR,,2015,1,MLS,,,1.0,0.771,22.7629,5.9116,0.0,-0.205,1.0,2.0,971.0,0.8635,491.0,2.8074,0.5718,0.0,3.0,1.0,0.229,0.205,0.321,0.4341,0.8578,0.2036
soccer-mls-2016-jYQJ8EW5GR,,2016,1,MLS,,,1.0,-0.46,21.3089,6.8304,0.0,-0.4569,1.0,15.0,2202.0,0.8337,1221.0,0.0134,0.0011,0.0,12.0,3.0,1.46,0.4569,0.2068,1.9169,0.8337,0.1741
soccer-mls-2017-jYQJ8EW5GR,,2017,1,MLS,,,0.0,-0.19,19.5313,4.2562,1.0,0.561,1.0,5.0,896.0,0.8723,415.0,9.7142,2.3408,0.5115,5.0,1.0,0.19,0.439,0.2083,0.629,0.8489,0.2593
soccer-mls-2018-kaDQ0wRqEv,,2018,1,MLS,,,2.0,0.8543,20.3512,4.9894,0.0,-0.3454,2.0,8.0,1105.0,0.8405,602.0,6.1919,1.0285,0.0,6.0,3.0,1.1457,0.3454,-0.2679,1.4911,0.8302,0.3272
soccer-mls-2019-kaDQ0wRqEv,,2019,1,MLS,,,0.0,-0.0428,20.8143,5.3592,0.0,0.0,0.0,1.0,472.0,0.8395,162.0,1.5348,0.9474,0.0,0.0,0.0,0.0428,0.0,0.0,0.0428,0.83,0.0
soccer-usl1-2020-vzqoeBpMap,,2020,1,USL1,,,0.0,-0.2582,20.9125,5.3634,0.0,-0.4917,0.0,7.0,1242.0,0.8872,727.0,18.9879,2.6118,0.0,11.0,2.0,0.2582,0.4917,-0.1787,0.7499,0.8611,0.4396
