game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-t20i-2022-12-04-1343777,2022-12-04,2022,1,T20I,Nigeria,Eswatini,6.0,0.0,0.0,8.0,4.0,0.0,,1.0
cricket-t20i-2022-12-06-1343784,2022-12-06,2022,1,T20I,Tanzania,Eswatini,6.0,0.0,0.0,5.0,3.0,0.0,,1.0
cricket-t20i-2025-09-12-1501502,2025-09-12,2025,1,T20I,Eswatini,Mozambique,34.0,7.0,0.0,4.0,41.0,1.0,,1.0
cricket-t20i-2025-09-12-1501503,2025-09-12,2025,1,T20I,Eswatini,Mozambique,23.0,2.0,0.0,4.0,12.0,0.0,,1.0
cricket-t20i-2025-09-13-1501504,2025-09-13,2025,1,T20I,Eswatini,Mozambique,43.0,4.0,1.0,4.0,44.0,1.0,,1.0
cricket-t20i-2025-09-14-1501506,2025-09-14,2025,1,T20I,Eswatini,Mozambique,3.0,0.0,0.0,2.0,0.0,0.0,,1.0
cricket-t20i-2026-03-24-1526841,2026-03-24,2026,1,T20I,Eswatini,St Helena,7.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0
cricket-t20i-2026-03-25-1526844,2026-03-25,2026,1,T20I,Tanzania,Eswatini,3.0,0.0,0.0,3.0,0.0,0.0,,1.0
cricket-t20i-2026-03-27-1526847,2026-03-27,2026,1,T20I,Eswatini,Malawi,1.0,0.0,0.0,3.0,0.0,0.0,,1.0
cricket-t20i-2026-03-28-1526851,2026-03-28,2026,1,T20I,Ghana,Eswatini,5.0,2.0,0.0,7.0,9.0,0.0,,1.0
