game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2015-pzeQZ6xQKw,,2015,1,MLS,,,2.0,0.5829,16.2837,-1.8624,0.0,-2.7017,2.0,19.0,1314.0,0.707,355.0,-10.6265,-2.9934,0.0,26.0,10.0,1.4171,2.7017,-0.1374,4.1188,0.737,1.9323
soccer-mls-2016-X0Oq66zq6D,,2016,1,MLS,,,0.0,-1.3797,15.2845,0.3771,2.0,-1.3276,2.0,14.0,1133.0,0.7177,294.0,-12.6312,-4.2963,1.0003,23.0,11.0,1.3797,3.3276,-0.1941,4.7073,0.7607,2.1536
soccer-mls-2016-pzeQZ6xQKw,,2016,1,MLS,,,0.0,-0.4128,16.2762,-0.3479,3.0,-0.391,3.0,10.0,1186.0,0.7045,308.0,-15.9811,-5.1887,1.1664,26.0,11.0,0.4128,3.391,0.1297,3.8038,0.7564,1.9436
soccer-mls-2017-X0Oq66zq6D,,2017,1,MLS,,,4.0,0.4407,16.5277,-0.6889,7.0,1.0923,11.0,29.0,2403.0,0.749,769.0,-27.262,-3.5451,2.8871,46.0,15.0,3.5593,5.9077,-0.0163,9.467,0.7845,3.4932
soccer-mls-2018-X0Oq66zq6D,,2018,1,MLS,,,1.0,0.47,15.3252,-0.5793,0.0,-2.1417,1.0,5.0,755.0,0.7282,195.0,-4.986,-2.5569,0.0,12.0,2.0,0.53,2.1417,-1.7973,2.6717,0.7538,1.197
soccer-uslc-2020-7vQ7x3YMD1,,2020,1,USLC,,,3.0,0.8928,14.9227,-2.0901,8.0,1.0011,11.0,18.0,1483.0,0.6597,288.0,-8.238,-2.8604,3.2174,34.0,14.0,2.1072,6.9989,0.1172,9.1061,0.6883,3.6573
soccer-uslc-2021-7VqGLwzQvW,,2021,1,USLC,,,5.0,1.7939,16.4609,-1.6546,10.0,2.0334,15.0,29.0,2443.0,0.7773,642.0,-12.204,-1.9009,4.3757,55.0,24.0,3.2061,7.9666,0.594,11.1727,0.7963,4.2754
soccer-uslc-2022-7VqGLwzQvW,,2022,1,USLC,,,5.0,1.786,16.3547,-2.1547,16.0,2.8964,21.0,29.0,2362.0,0.7519,524.0,-26.8521,-5.1244,7.0096,62.0,38.0,3.214,13.1036,3.6938,16.3176,0.8032,7.6585
soccer-uslc-2023-7VqGLwzQvW,,2023,1,USLC,,,1.0,-0.1467,17.0322,-2.4879,9.0,0.1524,10.0,19.0,1911.0,0.7395,476.0,-27.9412,-5.87,6.1279,49.0,19.0,1.1467,8.8476,-0.3522,9.9943,0.7982,5.9165
soccer-uslc-2024-7vQ7x3YMD1,,2024,1,USLC,,,1.0,-0.4545,13.6371,-0.0149,6.0,-0.23,7.0,9.0,1469.0,0.6975,324.0,-23.7196,-7.3209,1.5393,31.0,13.0,1.4545,6.23,-0.5487,7.6845,0.7707,3.1425
