game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,2.0,1.0,16.0,2.0,36.0,111.0,5.0
