game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_runouts,match_played
cricket-t20i-2022-11-17-1343741,2022-11-17,2022,1,T20I,Lesotho,Mali,12.0,0.0,0.0,2.0,6.0,0.0,,1.0
cricket-t20i-2022-11-18-1343747,2022-11-18,2022,1,T20I,Seychelles,Mali,,,,,,,1.0,1.0
cricket-t20i-2022-11-20-1343749,2022-11-20,2022,1,T20I,Mali,Kenya,9.0,1.0,1.0,11.0,4.0,0.0,,1.0
