game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-t20i-2020-08-29-1229820,2020-08-29,2020,1,T20I,Belgium,Luxembourg,15.0,0.0,0.0,1.0,5.0,0.0,2.0,,1.0
cricket-t20i-2020-08-30-1229823,2020-08-30,2020,1,T20I,Belgium,Luxembourg,9.0,0.0,0.0,1.0,2.0,0.0,1.0,,1.0
cricket-t20i-2021-05-21-1263708,2021-05-21,2021,1,T20I,Luxembourg,Czech Republic,31.0,0.0,0.0,2.0,18.0,0.0,,,1.0
cricket-t20i-2021-05-23-1263712,2021-05-23,2021,1,T20I,Austria,Luxembourg,23.0,5.0,1.0,6.0,36.0,0.0,,,1.0
cricket-t20i-2021-09-04-1275274,2021-09-04,2021,1,T20I,Luxembourg,Hungary,3.0,1.0,1.0,7.0,5.0,0.0,,,1.0
cricket-t20i-2021-09-05-1275277,2021-09-05,2021,1,T20I,Romania,Luxembourg,7.0,0.0,0.0,7.0,2.0,0.0,1.0,,1.0
cricket-t20i-2022-07-08-1321305,2022-07-08,2022,1,T20I,Luxembourg,Austria,16.0,1.0,1.0,7.0,22.0,0.0,2.0,,1.0
cricket-t20i-2022-07-08-1321306,2022-07-08,2022,1,T20I,Luxembourg,Czech Republic,1.0,0.0,0.0,7.0,0.0,0.0,,,1.0
cricket-t20i-2022-07-10-1321309,2022-07-10,2022,1,T20I,Czech Republic,Luxembourg,36.0,3.0,0.0,4.0,44.0,0.0,,,1.0
cricket-t20i-2022-07-24-1321281,2022-07-24,2022,1,T20I,Austria,Luxembourg,14.0,0.0,0.0,6.0,9.0,0.0,,1.0,1.0
cricket-t20i-2022-07-25-1321288,2022-07-25,2022,1,T20I,Guernsey,Luxembourg,18.0,1.0,1.0,6.0,20.0,0.0,,,1.0
cricket-t20i-2022-07-28-1321294,2022-07-28,2022,1,T20I,Luxembourg,Bulgaria,12.0,2.0,1.0,7.0,19.0,0.0,,,1.0
cricket-t20i-2022-07-30-1321299,2022-07-30,2022,1,T20I,Luxembourg,Slovenia,5.0,0.0,1.0,8.0,5.0,0.0,1.0,,1.0
cricket-t20i-2022-07-31-1321303,2022-07-31,2022,1,T20I,Luxembourg,Switzerland,26.0,2.0,0.0,5.0,19.0,0.0,1.0,2.0,1.0
cricket-t20i-2023-07-11-1384585,2023-07-11,2023,1,T20I,France,Luxembourg,42.0,3.0,0.0,6.0,41.0,1.0,1.0,,1.0
cricket-t20i-2023-07-12-1384586,2023-07-12,2023,1,T20I,Malta,Luxembourg,1.0,0.0,1.0,8.0,2.0,0.0,1.0,,1.0
cricket-t20i-2023-07-12-1384587,2023-07-12,2023,1,T20I,Luxembourg,France,26.0,1.0,0.0,5.0,23.0,0.0,,,1.0
cricket-t20i-2023-07-13-1384589,2023-07-13,2023,1,T20I,Luxembourg,Malta,1.0,0.0,1.0,8.0,2.0,0.0,,,1.0
cricket-t20i-2023-07-14-1384592,2023-07-14,2023,1,T20I,Luxembourg,Switzerland,32.0,0.0,0.0,5.0,18.0,0.0,,,1.0
cricket-t20i-2023-07-15-1384595,2023-07-15,2023,1,T20I,Romania,Luxembourg,,,,,,,1.0,,1.0
cricket-t20i-2023-07-16-1384599,2023-07-16,2023,1,T20I,Luxembourg,Romania,18.0,3.0,1.0,6.0,33.0,1.0,,,1.0
cricket-t20i-2023-10-15-1400055,2023-10-15,2023,1,T20I,Gibraltar,Luxembourg,6.0,1.0,0.0,5.0,8.0,0.0,,,1.0
cricket-t20i-2023-10-15-1400056,2023-10-15,2023,1,T20I,Luxembourg,Gibraltar,43.0,4.0,0.0,4.0,48.0,0.0,1.0,,1.0
cricket-t20i-2024-06-09-1436471,2024-06-09,2024,1,T20I,Italy,Luxembourg,4.0,0.0,0.0,2.0,1.0,0.0,,,1.0
cricket-t20i-2024-06-12-1436481,2024-06-12,2024,1,T20I,Luxembourg,Turkey,25.0,1.0,0.0,2.0,19.0,0.0,,,1.0
cricket-t20i-2024-06-15-1436487,2024-06-15,2024,1,T20I,Isle of Man,Luxembourg,3.0,0.0,0.0,2.0,2.0,0.0,,,1.0
cricket-t20i-2024-06-16-1436491,2024-06-16,2024,1,T20I,Luxembourg,Israel,9.0,1.0,0.0,2.0,6.0,0.0,,,1.0
