game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_td,pass_yds,punt_no,punt_yds,rush_att,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,11.0,56.0,31.0,1.0,2.0,330.0,6.0,230.0,13.0,5.0
