game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,11.0,6.0,41.0,16.0,59.0,25.0,139.0,8.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,24.0,7.0,36.0,8.0,81.0,14.0,393.0,25.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,4.0,,6.0,2.0,20.0,,84.0,6.0
