game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-13-PIT-DET,2023-05-13,2023,3,AUDL,PITTSBURGH THUNDERBIRDS,DETROIT MECHANIX,1.0,1.0,17.0,18.0,,,2.0,,19.0,1.0,128.0,91.0
2023-05-27-MIN-DET,2023-05-27,2023,5,AUDL,MINNESOTA WIND CHILL,DETROIT MECHANIX,,,5.0,6.0,,,,,6.0,,-16.0,4.0
2023-06-11-DET-PIT,2023-06-11,2023,7,AUDL,DETROIT MECHANIX,PITTSBURGH THUNDERBIRDS,,1.0,16.0,15.0,,3.0,,,17.0,,121.0,48.0
2023-06-17-DET-IND,2023-06-17,2023,8,AUDL,DETROIT MECHANIX,INDIANAPOLIS ALLEYCATS,1.0,,38.0,42.0,,,3.0,,44.0,2.0,96.0,236.0
2023-06-23-DET-CHI,2023-06-23,2023,9,AUDL,DETROIT MECHANIX,CHICAGO UNION,1.0,,39.0,43.0,1.0,1.0,1.0,,44.0,,-21.0,229.0
2023-06-24-CHI-DET,2023-06-24,2023,9,AUDL,CHICAGO UNION,DETROIT MECHANIX,,,,,,,,,,1.0,,
2023-06-30-DET-PIT,2023-06-30,2023,10,AUDL,DETROIT MECHANIX,PITTSBURGH THUNDERBIRDS,1.0,,9.0,11.0,,1.0,1.0,,11.0,,66.0,124.0
2023-07-08-MAD-DET,2023-07-08,2023,11,AUDL,MADISON RADICALS,DETROIT MECHANIX,1.0,1.0,6.0,8.0,,,1.0,,9.0,1.0,18.0,68.0
2023-07-15-TOR-DET,2023-07-15,2023,12,AUDL,TORONTO RUSH,DETROIT MECHANIX,,,16.0,13.0,1.0,1.0,,,15.0,2.0,165.0,57.0
2023-07-22-DET-MAD,2023-07-22,2023,13,AUDL,DETROIT MECHANIX,MADISON RADICALS,1.0,,30.0,36.0,,,,1.0,39.0,,56.0,228.0
2023-07-23-DET-MIN,2023-07-23,2023,13,AUDL,DETROIT MECHANIX,MINNESOTA WIND CHILL,,1.0,,,,,1.0,,,3.0,,
2024-05-11-DET-IND,2024-05-11,2024,3,UFA,mechanix,alleycats,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-05-18-ATL-IND,2024-05-18,2024,4,UFA,hustle,alleycats,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-06-01-CHI-IND,2024-06-01,2024,6,UFA,union,alleycats,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-06-02-IND-PIT,2024-06-02,2024,6,UFA,alleycats,thunderbirds,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-06-08-MIN-IND,2024-06-08,2024,7,UFA,windchill,alleycats,1.0,1.0,,,0.0,2.0,,,,0.0,62.0,55.0
2024-06-15-DET-IND,2024-06-15,2024,8,UFA,mechanix,alleycats,2.0,1.0,,,1.0,1.0,,,,1.0,46.0,71.0
2024-06-22-IND-CHI,2024-06-22,2024,9,UFA,alleycats,union,0.0,1.0,,,0.0,0.0,,,,0.0,30.0,8.0
2024-06-29-MAD-IND,2024-06-29,2024,10,UFA,radicals,alleycats,1.0,1.0,,,0.0,0.0,,,,0.0,20.0,10.0
2024-07-06-IND-COL,2024-07-06,2024,11,UFA,alleycats,summit,0.0,0.0,,,0.0,1.0,,,,0.0,47.0,2.0
2024-07-13-IND-DET,2024-07-13,2024,12,UFA,alleycats,mechanix,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-07-14-IND-PIT,2024-07-14,2024,12,UFA,alleycats,thunderbirds,1.0,1.0,,,0.0,1.0,,,,0.0,36.0,51.0
2024-07-19-IND-MAD,2024-07-19,2024,13,UFA,alleycats,radicals,0.0,0.0,,,0.0,1.0,,,,0.0,109.0,70.0
2025-05-02-IND-PIT,2025-05-02,2025,2,UFA,alleycats,thunderbirds,1.0,0.0,,,0.0,0.0,,,,0.0,13.0,13.0
2025-05-10-MIN-IND,2025-05-10,2025,3,UFA,windchill,alleycats,1.0,0.0,,,0.0,0.0,,,,1.0,32.0,84.0
2025-05-24-DET-IND,2025-05-24,2025,5,UFA,mechanix,alleycats,0.0,1.0,,,0.0,0.0,,,,0.0,33.0,44.0
2025-05-30-IND-MAD,2025-05-30,2025,6,UFA,alleycats,radicals,3.0,1.0,,,0.0,0.0,,,,0.0,-1.0,11.0
2025-06-07-IND-DET,2025-06-07,2025,7,UFA,alleycats,mechanix,1.0,0.0,,,0.0,2.0,,,,2.0,69.0,114.0
2025-06-14-CHI-IND,2025-06-14,2025,8,UFA,union,alleycats,0.0,0.0,,,0.0,1.0,,,,1.0,40.0,5.0
2025-06-21-IND-MIN,2025-06-21,2025,9,UFA,alleycats,windchill,1.0,0.0,,,0.0,0.0,,,,1.0,60.0,70.0
2025-06-27-IND-CHI,2025-06-27,2025,10,UFA,alleycats,union,0.0,0.0,,,1.0,1.0,,,,2.0,32.0,88.0
2025-06-28-MAD-IND,2025-06-28,2025,10,UFA,radicals,alleycats,0.0,0.0,,,0.0,4.0,,,,1.0,255.0,169.0
2025-07-05-IND-MAD,2025-07-05,2025,11,UFA,alleycats,radicals,1.0,0.0,,,0.0,0.0,,,,3.0,118.0,122.0
2025-07-12-DET-IND,2025-07-12,2025,12,UFA,mechanix,alleycats,0.0,1.0,,,0.0,1.0,,,,0.0,62.0,3.0
2025-07-19-PIT-IND,2025-07-19,2025,13,UFA,thunderbirds,alleycats,0.0,0.0,,,0.0,2.0,,,,0.0,62.0,70.0
