game_id,date,season,week,league,away,home,assists,blocks,catches,completions,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-DC-CAR,2023-04-29,2023,1,,DC,CAR,1.0,1.0,11.0,16.0,1.0,1.0,,3.0,16.0,,19.0,80.0
2023-05-07-PHI-DC,2023-05-07,2023,2,,PHI,DC,3.0,,14.0,19.0,,2.0,1.0,9.0,21.0,2.0,17.0,215.0
2023-05-13-NY-DC,2023-05-13,2023,3,,NY,DC,1.0,,8.0,7.0,,,,,7.0,,9.0,28.0
2023-05-20-DC-TOR,2023-05-20,2023,4,,DC,TOR,,1.0,19.0,24.0,,1.0,1.0,1.0,28.0,4.0,-1.0,164.0
2023-06-02-CAR-DC,2023-06-02,2023,6,,CAR,DC,,,6.0,9.0,,,,3.0,10.0,1.0,-15.0,35.0
2023-06-23-DC-MTL,2023-06-23,2023,9,,DC,MTL,,1.0,12.0,12.0,1.0,1.0,,2.0,13.0,,23.0,93.0
2023-06-30-DC-NY,2023-06-30,2023,10,,DC,NY,,,14.0,18.0,,4.0,,,19.0,1.0,20.0,113.0
2023-07-08-BOS-DC,2023-07-08,2023,11,,BOS,DC,,,13.0,16.0,,3.0,,5.0,17.0,1.0,13.0,88.0
2023-07-15-DC-PHI,2023-07-15,2023,12,,DC,PHI,1.0,,3.0,5.0,,,,,5.0,,13.0,30.0
