game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_USFL_2022_W1_NO,,2022,1,USFL,,,,,,0.0,-4.0
SYNTHETIC_USFL_2022_W6_NO,,2022,6,USFL,,,0.0,0.0,9.0,0.0,3.0
SYNTHETIC_USFL_2022_W7_NO,,2022,7,USFL,,,0.0,1.0,46.0,0.0,18.0
SYNTHETIC_USFL_2022_W9_NO,,2022,9,USFL,,,0.0,1.0,51.0,0.0,25.0
SYNTHETIC_USFL_2022_W10_NO,,2022,10,USFL,,,2.0,0.0,28.0,0.0,12.0
