game_id,date,season,week,league,away,home,games_played,kick_returns,punt_returns,receiving_yards,rushing_yards,total_yards,yards_per_game
FOOTBALL_NAL_2021_orlando-predators_SEASON_TOTAL,2021-12-31,,0,,,ORLANDO PREDATORS,6.0,4.8,29.0,7.0,22.0,0.0,0.0
