game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_runouts,match_played
cricket-t20i-2025-09-12-1500864,2025-09-12,2025,1,T20I,Switzerland,Luxembourg,64.0,0.0,0.0,1.0,63.0,1.0,1.0,1.0
cricket-t20i-2025-09-13-1500866,2025-09-13,2025,1,T20I,Austria,Switzerland,41.0,0.0,0.0,2.0,32.0,0.0,,1.0
cricket-t20i-2025-09-14-1500868,2025-09-14,2025,1,T20I,Luxembourg,Switzerland,11.0,0.0,0.0,2.0,11.0,0.0,,1.0
