game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W1_EMPIRE,,2022,1,AUDL,,,1.0,0.0,,,0.0,0.0,,,,1.0,197.0,119.0
SYNTHETIC_AUDL_2022_W2_EMPIRE,,2022,2,AUDL,,,1.0,0.0,,,0.0,2.0,,,,0.0,245.0,64.0
SYNTHETIC_AUDL_2022_W3_EMPIRE,,2022,3,AUDL,,,0.0,0.0,,,0.0,3.0,,,,1.0,211.0,22.0
2022-06-18-OTT-NY,2022-06-18,2022,4,,OTT,NY,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-01-MTL-NY,2022-07-01,2022,6,,MTL,NY,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-09-BOS-NY,2022-07-09,2022,7,AUDL,glory,empire,5.0,0.0,,,0.0,4.0,,,,0.0,376.0,173.0
2022-07-22-NY-PHI,2022-07-22,2022,9,AUDL,empire,phoenix,2.0,0.0,,,0.0,8.0,,,,2.0,461.0,86.0
2023-04-29-PHI-NY,2023-04-29,2023,1,AUDL,PHILADELPHIA PHOENIX,NEW YORK EMPIRE,1.0,,23.0,23.0,,,2.0,1.0,23.0,,179.0,59.0
2023-05-05-TOR-NY,2023-05-05,2023,2,AUDL,TORONTO RUSH,NEW YORK EMPIRE,,1.0,4.0,3.0,,1.0,1.0,,3.0,,65.0,12.0
2023-05-13-NY-DC,2023-05-13,2023,3,AUDL,NEW YORK EMPIRE,DC BREEZE,2.0,,16.0,13.0,,1.0,,,15.0,2.0,260.0,16.0
2023-05-20-NY-PHI,2023-05-20,2023,4,AUDL,NEW YORK EMPIRE,PHILADELPHIA PHOENIX,3.0,,50.0,49.0,,,1.0,1.0,50.0,1.0,282.0,278.0
2023-06-02-NY-BOS,2023-06-02,2023,6,AUDL,NEW YORK EMPIRE,BOSTON GLORY,,,7.0,5.0,,,1.0,,6.0,1.0,48.0,13.0
2023-06-03-NY-MTL,2023-06-03,2023,6,AUDL,NEW YORK EMPIRE,MONTREAL ROYAL,,,,,,1.0,,,,,,
2023-06-10-ATL-NY,2023-06-10,2023,7,AUDL,ATLANTA HUSTLE,NEW YORK EMPIRE,2.0,1.0,16.0,17.0,,5.0,1.0,,18.0,1.0,207.0,-20.0
2023-06-16-BOS-NY,2023-06-16,2023,8,AUDL,BOSTON GLORY,NEW YORK EMPIRE,,,19.0,16.0,,4.0,1.0,,17.0,1.0,234.0,-15.0
2023-06-30-DC-NY,2023-06-30,2023,10,AUDL,DC BREEZE,NEW YORK EMPIRE,,,19.0,19.0,,,2.0,,19.0,,199.0,73.0
2023-07-14-NY-COL,2023-07-14,2023,12,AUDL,NEW YORK EMPIRE,COLORADO SUMMIT,,,18.0,18.0,0.0,3.0,,,20.0,,257.0,202.0
2023-07-15-NY-SLC,2023-07-15,2023,12,AUDL,NEW YORK EMPIRE,SALT LAKE SHRED,3.0,,,,,,2.0,1.0,,2.0,,
2023-07-22-MTL-NY,2023-07-22,2023,13,AUDL,MONTREAL ROYAL,NEW YORK EMPIRE,2.0,,21.0,16.0,,5.0,2.0,2.0,17.0,1.0,302.0,183.0
2024-05-04-CHI-DET,2024-05-04,2024,2,UFA,union,mechanix,1.0,0.0,,,0.0,2.0,,,,2.0,156.0,118.0
2024-05-11-MIN-CHI,2024-05-11,2024,3,UFA,windchill,union,1.0,1.0,,,0.0,3.0,,,,0.0,240.0,119.0
2024-05-24-CHI-HTX,2024-05-24,2024,5,UFA,union,havoc,3.0,1.0,,,0.0,1.0,,,,1.0,203.0,344.0
2024-05-25-CHI-ATX,2024-05-25,2024,6,UFA,union,sol,1.0,2.0,,,0.0,1.0,,,,2.0,171.0,143.0
2024-05-31-MAD-CHI,2024-05-31,2024,6,UFA,radicals,union,0.0,0.0,,,0.0,1.0,,,,0.0,133.0,65.0
2024-06-01-CHI-IND,2024-06-01,2024,6,UFA,union,alleycats,3.0,0.0,,,0.0,3.0,,,,0.0,361.0,247.0
2024-06-14-PIT-CHI,2024-06-14,2024,8,UFA,thunderbirds,union,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-06-22-IND-CHI,2024-06-22,2024,9,UFA,alleycats,union,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-06-28-MIN-CHI,2024-06-28,2024,10,UFA,windchill,union,2.0,0.0,,,1.0,1.0,,,,0.0,131.0,50.0
2024-07-06-CHI-MIN,2024-07-06,2024,11,UFA,union,windchill,2.0,0.0,,,0.0,2.0,,,,1.0,220.0,133.0
2024-07-12-CHI-MAD,2024-07-12,2024,12,UFA,union,radicals,2.0,0.0,,,0.0,1.0,,,,1.0,270.0,220.0
2024-07-21-DET-CHI,2024-07-21,2024,13,UFA,mechanix,union,0.0,0.0,,,0.0,1.0,,,,0.0,234.0,254.0
2026-05-02-CHI-MIN,2026-05-02,2026,2,UFA,union,windchill,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
