game_id,date,season,week,league,away,home,field_goal_yards,missed
SYNTHETIC_XFL_2023_W1_BRAHMAS,,2023,1,XFL,,,120.0,1.0
SYNTHETIC_XFL_2023_W2_BRAHMAS,,2023,2,XFL,,,40.0,0.0
SYNTHETIC_XFL_2023_W4_BRAHMAS,,2023,4,XFL,,,95.0,0.0
SYNTHETIC_XFL_2023_W5_BRAHMAS,,2023,5,XFL,,,45.0,0.0
SYNTHETIC_XFL_2023_W6_BRAHMAS,,2023,6,XFL,,,120.0,0.0
SYNTHETIC_XFL_2023_W8_BRAHMAS,,2023,8,XFL,,,117.0,0.0
SYNTHETIC_XFL_2023_W9_BRAHMAS,,2023,9,XFL,,,67.0,0.0
SYNTHETIC_XFL_2023_W10_BRAHMAS,,2023,10,XFL,,,54.0,1.0
