game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-834-19-1,2026-05-01,2026,1,WCF-WORLD,Hungary,Norway,1.0,1.0,0.0,8.0,2.0
