game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,4.0,2.0,,9.0,,11.0,13.0,4.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,,7.0,21.0,5.0,25.0,6.0,32.0,6.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,1.0,,15.0,,6.0,-1.0,10.0,2.0
