game_id,date,season,week,league,away,home,extra_point,field_goal_yards,missed
SYNTHETIC_50YARD_2026_W2_SANANTONIOGUNSLINGERS,2026-05-09,2026,2,50YARD,San Antonio Gunslingers,Northern Arizona Wranglers,3.0,32.0,1.0
SYNTHETIC_50YARD_2026_W3_SANANTONIOGUNSLINGERS,2026-05-16,2026,3,50YARD,SAN DIEGO STRIKE FORCE,SAN ANTONIO GUNSLINGERS,4.0,,2.0
