game_id,date,season,week,league,away,home,def_tackles,gp,kr_no,kr_yds,pass_att,pass_cmp,pass_td,pass_yds,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,1.0,4.0,1.0,34.0,1.0,1.0,1.0,30.0,4.0,24.0,30.0,1.0,412.0,3.0,22.0
