game_id,date,season,week,league,away,home,assisted_tackles,pass_defended,solo_tackles,tackles
FOOTBALL_IFL_2026_8_2_T4TUCSONSUGARSKULLSG202608026JDA@T1SANDIEGOSTRIKEFORCE,2026-08-02,2026,,IFL,#4 Tucson Sugar Skulls,#1 San Diego Strike Force,2.0,1.0,3.0,5.0
