game_id,date,season,week,league,away,home,def_solo,def_tot,recv_lg,recv_rec,recv_tar,recv_td,recv_yac,recv_yds,rush_att,rush_lg,rush_td,rush_yds,score_conv,score_p,score_pts,score_r,score_tot
FOOTBALL_CFL_2016_10_1_OTT@BC,2016-10-01,2016,1,CFL,OTT,BC,,,,,,,,,12.0,27.0,,82.0,1.0,,2.0,,
FOOTBALL_CFL_2016_10_8_BC@WPG,2016-10-08,2016,1,CFL,BC,WPG,,,5.0,2.0,2.0,,3.0,5.0,11.0,8.0,1.0,28.0,,,6.0,1.0,1.0
FOOTBALL_CFL_2016_7_16_BC@SSK,2016-07-16,2016,1,CFL,BC,SSK,1.0,1.0,4.0,1.0,2.0,,,4.0,11.0,13.0,1.0,61.0,,,6.0,1.0,1.0
FOOTBALL_CFL_2016_7_29_BC@CGY,2016-07-29,2016,1,CFL,BC,CGY,,,9.0,5.0,5.0,,18.0,25.0,11.0,7.0,,26.0,1.0,,2.0,,
FOOTBALL_CFL_2016_7_7_TOR@BC,2016-07-07,2016,1,CFL,TOR,BC,1.0,1.0,,3.0,3.0,1.0,28.0,32.0,16.0,17.0,,107.0,,1.0,6.0,,1.0
FOOTBALL_CFL_2016_8_25_BC@OTT,2016-08-25,2016,1,CFL,BC,OTT,,,6.0,2.0,3.0,,11.0,11.0,13.0,22.0,,76.0,1.0,,2.0,,
FOOTBALL_CFL_2016_8_31_BC@TOR,2016-08-31,2016,1,CFL,BC,TOR,,,12.0,3.0,3.0,,12.0,14.0,13.0,11.0,1.0,56.0,,,6.0,1.0,1.0
