game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-t20i-2021-06-12-1265226,2021-06-12,2021,1,T20I,Namibia,Kenya,10.0,0.0,0.0,8.0,6.0,0.0,,,1.0
cricket-t20i-2021-09-10-1275111,2021-09-10,2021,1,T20I,Namibia,Nigeria,7.0,0.0,0.0,5.0,2.0,0.0,,,1.0
cricket-t20i-2021-09-19-1275132,2021-09-19,2021,1,T20I,Zimbabwe,Namibia,1.0,0.0,0.0,7.0,0.0,0.0,,,1.0
cricket-t20i-2022-04-23-1310891,2022-04-23,2022,1,T20I,Namibia,Zimbabwe,16.0,0.0,0.0,8.0,9.0,0.0,,,1.0
cricket-t20i-2022-04-23-1310892,2022-04-23,2022,1,T20I,Namibia,Uganda,2.0,0.0,0.0,9.0,0.0,0.0,,,1.0
cricket-t20i-2022-04-25-1310895,2022-04-25,2022,1,T20I,Uganda,Namibia,15.0,0.0,1.0,7.0,27.0,2.0,,,1.0
cricket-t20i-2022-04-26-1310896,2022-04-26,2022,1,T20I,Namibia,Zimbabwe,20.0,2.0,0.0,1.0,24.0,2.0,1.0,,1.0
cricket-t20i-2022-06-28-1321335,2022-06-28,2022,1,T20I,Netherlands,Namibia,2.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0
cricket-t20i-2022-06-30-1321336,2022-06-30,2022,1,T20I,Namibia,Netherlands,22.0,0.0,0.0,6.0,8.0,0.0,,,1.0
cricket-t20i-2022-06-30-1322176,2022-06-30,2022,1,T20I,Netherlands,Namibia,6.0,0.0,0.0,5.0,4.0,0.0,,,1.0
cricket-t20i-2023-04-25-1370903,2023-04-25,2023,1,T20I,Namibia,Hong Kong,6.0,0.0,0.0,6.0,8.0,1.0,,,1.0
cricket-t20i-2023-04-27-1370906,2023-04-27,2023,1,T20I,United Arab Emirates,Namibia,4.0,0.0,0.0,7.0,4.0,0.0,,,1.0
cricket-t20i-2023-04-29-1370908,2023-04-29,2023,1,T20I,Namibia,Uganda,9.0,0.0,0.0,6.0,6.0,0.0,,1.0,1.0
cricket-t20i-2023-04-30-1370910,2023-04-30,2023,1,T20I,Namibia,United Arab Emirates,5.0,0.0,0.0,2.0,0.0,0.0,,,1.0
cricket-t20i-2023-09-26-1400036,2023-09-26,2023,1,T20I,United Arab Emirates,Namibia,1.0,0.0,0.0,7.0,0.0,0.0,,,1.0
cricket-t20i-2023-12-12-1411268,2023-12-12,2023,1,T20I,Namibia,Uganda,8.0,0.0,0.0,8.0,3.0,0.0,,,1.0
cricket-t20i-2023-12-14-1411271,2023-12-14,2023,1,T20I,Namibia,Rwanda,6.0,1.0,0.0,4.0,5.0,0.0,,,1.0
cricket-t20i-2023-12-16-1411273,2023-12-16,2023,1,T20I,Zimbabwe,Namibia,20.0,1.0,0.0,6.0,23.0,2.0,,,1.0
cricket-t20i-2024-03-07-1423459,2024-03-07,2024,1,T20I,Namibia,South Africa,17.0,1.0,0.0,5.0,19.0,1.0,,,1.0
cricket-t20i-2024-03-10-1423467,2024-03-10,2024,1,T20I,Namibia,Tanzania,2.0,0.0,0.0,5.0,2.0,0.0,,,1.0
cricket-t20i-2024-09-06-1449019,2024-09-06,2024,1,T20I,Namibia,United Arab Emirates,11.0,0.0,0.0,3.0,2.0,0.0,,,1.0
cricket-t20i-2024-09-08-1449021,2024-09-08,2024,1,T20I,Zimbabwe,Namibia,16.0,1.0,0.0,6.0,11.0,0.0,2.0,,1.0
cricket-t20i-2024-09-09-1449022,2024-09-09,2024,1,T20I,United Arab Emirates,Namibia,18.0,4.0,0.0,6.0,23.0,0.0,,,1.0
cricket-t20i-2024-09-11-1449024,2024-09-11,2024,1,T20I,Zimbabwe,Namibia,19.0,0.0,1.0,5.0,17.0,0.0,,,1.0
cricket-t20i-2024-09-12-1449025,2024-09-12,2024,1,T20I,Namibia,United Arab Emirates,2.0,0.0,0.0,7.0,0.0,0.0,,,1.0
cricket-t20i-2024-12-04-1462850,2024-12-04,2024,1,T20I,Namibia,Thailand,24.0,1.0,0.0,2.0,13.0,0.0,,,1.0
cricket-t20i-2024-12-05-1462852,2024-12-05,2024,1,T20I,China,Namibia,5.0,1.0,1.0,2.0,8.0,0.0,,,1.0
cricket-t20i-2024-12-07-1462855,2024-12-07,2024,1,T20I,Hong Kong,Namibia,5.0,1.0,0.0,2.0,4.0,0.0,,,1.0
cricket-t20i-2024-12-08-1462857,2024-12-08,2024,1,T20I,Thailand,Namibia,10.0,0.0,0.0,2.0,2.0,0.0,1.0,,1.0
cricket-t20i-2024-12-10-1462858,2024-12-10,2024,1,T20I,Malaysia,Namibia,10.0,0.0,0.0,4.0,5.0,0.0,,,1.0
cricket-t20i-2024-12-12-1462860,2024-12-12,2024,1,T20I,Malaysia,Namibia,11.0,0.0,1.0,5.0,10.0,0.0,,,1.0
cricket-t20i-2025-03-08-1476153,2025-03-08,2025,1,T20I,Nepal,Namibia,17.0,1.0,0.0,3.0,8.0,0.0,,,1.0
cricket-t20i-2025-03-09-1476155,2025-03-09,2025,1,T20I,Namibia,Hong Kong,5.0,0.0,0.0,6.0,2.0,0.0,,,1.0
cricket-t20i-2025-03-12-1476158,2025-03-12,2025,1,T20I,Namibia,Nepal,3.0,0.0,0.0,6.0,0.0,0.0,,,1.0
cricket-t20i-2025-03-14-1476163,2025-03-14,2025,1,T20I,Uganda,Namibia,21.0,0.0,0.0,5.0,8.0,0.0,,,1.0
cricket-t20i-2025-08-31-1498709,2025-08-31,2025,1,T20I,Zimbabwe,Namibia,7.0,0.0,0.0,5.0,5.0,0.0,,,1.0
cricket-t20i-2025-09-06-1498726,2025-09-06,2025,1,T20I,Namibia,Zimbabwe,8.0,0.0,1.0,6.0,6.0,0.0,,,1.0
cricket-t20i-2025-11-14-1510280,2025-11-14,2025,1,T20I,Thailand,Namibia,8.0,0.0,0.0,5.0,3.0,0.0,,,1.0
cricket-t20i-2025-11-20-1510287,2025-11-20,2025,1,T20I,Namibia,Tanzania,9.0,2.0,0.0,5.0,11.0,0.0,,,1.0
cricket-t20i-2025-11-25-1510299,2025-11-25,2025,1,T20I,Namibia,Scotland,16.0,2.0,0.0,2.0,12.0,0.0,,,1.0
cricket-t20i-2025-11-26-1510303,2025-11-26,2025,1,T20I,Netherlands,Namibia,11.0,1.0,0.0,1.0,7.0,0.0,,,1.0
cricket-t20i-2025-11-28-1510307,2025-11-28,2025,1,T20I,Papua New Guinea,Namibia,18.0,0.0,0.0,1.0,5.0,0.0,,,1.0
