game_id,date,season,week,league,away,home,assisted_tackles,rec_avg,rec_long,receiving_tds,receiving_yards,receptions,solo_tackles,tackles
FOOTBALL_IFL_2026_5_30_TORLANDOPIRATESG20260530J4E8@TTUCSONSUGARSKULLS,2026-05-30,2026,12,IFL,Orlando Pirates,Tucson Sugar Skulls,3.0,3.0,3.0,0.0,3.0,1.0,0.0,3.0
