game_id,date,season,week,league,away,home,field_goal_attempts,field_goal_long,field_goal_pct,field_goals_made,games_played,kick_returns,points,punt_returns,receiving_yards,rushing_yards,total_yards,xp_attempts,xp_made,xp_pct,yards_per_game
FOOTBALL_NAL_2021_carolina-cobras_SEASON_TOTAL,2021-12-31,,0,,,CAROLINA COBRAS,8.0,26.0,38.0,3.0,44.0,1.0,44.0,1.0,0.0,5.5,0.0,42.0,35.0,83.0,0.0
