game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,pr_no,pr_yds,recv_rec,recv_td,recv_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,12.0,45.0,943.0,1.0,13.0,62.0,3.0,732.0
