game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,2.0,,,3.0,,2.0,5.0,3.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,3.0,1.0,25.0,6.0,16.0,7.0,36.0,3.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,4.0,5.0,26.0,7.0,25.0,12.0,52.0,4.0
