game_id,date,season,week,league,away,home,def_ff,def_int,def_pd,def_tackles,gp,kr_no,kr_td,kr_yds,pr_no,pr_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,2.0,3.0,10.0,34.0,11.0,20.0,1.0,653.0,15.0,323.0
