game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,pulls,throwAttempts,yardsReceived,yardsThrown
2023-05-13-IND-CHI,2023-05-13,2023,3,,IND,CHI,1.0,1.0,17.0,14.0,1.0,3.0,1.0,15.0,197.0,47.0
