game_id,date,season,week,league,away,home,completions,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,interceptions_lost,pass_attempts,passing_tds,passing_yards,rush_attempts,rushing_tds,rushing_yards
FOOTBALL_AAF_2019_2_17_ORL@SA,2019-02-17,2019,2,AAF,ORL,SA,2.0,,,,,,0.0,4.0,0.0,3.0,3.0,0.0,32.0
FOOTBALL_AAF_2019_2_24_SA@SD,2019-02-24,2019,3,AAF,SA,SD,4.0,,,,,,0.0,4.0,0.0,21.0,5.0,0.0,33.0
FOOTBALL_AAF_2019_3_23_SL@SA,2019-03-23,2019,7,AAF,SL,SA,2.0,,,,,,0.0,3.0,1.0,49.0,6.0,0.0,19.0
FOOTBALL_AAF_2019_3_31_ARI@SA,2019-03-31,2019,8,AAF,ARI,SA,17.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,0.0,130.0,7.0,0.0,36.0
