game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_USFL_2022_W1_BHAM,,2022,1,USFL,,,1.0,35.0,2.0
SYNTHETIC_USFL_2022_W2_BHAM,,2022,2,USFL,,,0.0,24.0,2.0
SYNTHETIC_USFL_2022_W3_BHAM,,2022,3,USFL,,,0.0,66.0,4.0
SYNTHETIC_USFL_2022_W5_BHAM,,2022,5,USFL,,,0.0,27.0,1.0
SYNTHETIC_USFL_2022_W6_BHAM,,2022,6,USFL,,,0.0,0.0,0.0
