game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2022-09-10-1333921,2022-09-10,2022,1,T20I,Samoa,Vanuatu,2.0,0.0,1.0,11.0,2.0,0.0,,,,,,,,1.0
cricket-t20i-2022-09-11-1333923,2022-09-11,2022,1,T20I,Samoa,Fiji,,,,,,,6.0,0.0,0.0,14.0,0.0,0.0,,1.0
cricket-t20i-2022-09-14-1333926,2022-09-14,2022,1,T20I,Samoa,Vanuatu,,,,,,,18.0,0.0,0.0,23.0,1.0,0.0,,1.0
cricket-t20i-2022-09-15-1333928,2022-09-15,2022,1,T20I,Fiji,Samoa,4.0,0.0,0.0,10.0,2.0,0.0,18.0,0.0,0.0,32.0,0.0,0.0,,1.0
cricket-t20i-2024-08-19-1444954,2024-08-19,2024,1,T20I,Samoa,Cook Islands,1.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,,1.0
cricket-t20i-2024-08-20-1444956,2024-08-20,2024,1,T20I,Samoa,Vanuatu,,,,,,,24.0,0.0,0.0,34.0,3.0,1.0,1.0,1.0
cricket-t20i-2024-08-21-1444958,2024-08-21,2024,1,T20I,Samoa,Fiji,,,,,,,6.0,0.0,0.0,7.0,0.0,1.0,,1.0
cricket-t20i-2024-08-23-1444961,2024-08-23,2024,1,T20I,Samoa,Cook Islands,,,,,,,6.0,0.0,0.0,19.0,0.0,1.0,,1.0
cricket-t20i-2024-08-24-1444963,2024-08-24,2024,1,T20I,Samoa,Vanuatu,3.0,0.0,1.0,10.0,14.0,2.0,,,,,,,1.0,1.0
cricket-t20i-2025-07-19-1494093,2025-07-19,2025,1,T20I,Hong Kong,Samoa,13.0,1.0,0.0,3.0,7.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2025-07-20-1494095,2025-07-20,2025,1,T20I,Samoa,Malaysia,5.0,1.0,1.0,8.0,8.0,0.0,,,,,,,,1.0
cricket-t20i-2025-07-23-1494098,2025-07-23,2025,1,T20I,Samoa,Hong Kong,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2025-07-24-1494100,2025-07-24,2025,1,T20I,Samoa,Malaysia,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2025-10-08-1503450,2025-10-08,2025,1,T20I,Samoa,Oman,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2025-10-12-1503461,2025-10-12,2025,1,T20I,Japan,Samoa,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2025-10-16-1503468,2025-10-16,2025,1,T20I,Samoa,Qatar,1.0,0.0,0.0,10.0,0.0,0.0,,,,,,,1.0,1.0
