game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_yds,recv_rec,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,4.0,109.0,60.0,3.0,477.0,1.0,10.0,47.0,2.0,203.0
