game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-odi-2021-11-15-1288322,2021-11-15,2021,1,ODI,Zimbabwe,Bangladesh,1.0,0.0,0.0,11.0,0.0,0.0,26.0,2.0,0.0,8.0,0.0,1.0,,,1.0
cricket-odi-2021-11-27-1286915,2021-11-27,2021,1,ODI,Pakistan,Zimbabwe,9.0,0.0,1.0,10.0,3.0,0.0,30.0,0.0,1.0,31.0,0.0,5.0,,,1.0
cricket-t20i-2022-04-21-1310887,2022-04-21,2022,1,T20I,Zimbabwe,Uganda,4.0,0.0,0.0,10.0,2.0,0.0,24.0,1.0,0.0,24.0,1.0,4.0,1.0,,1.0
cricket-t20i-2022-04-22-1310890,2022-04-22,2022,1,T20I,Zimbabwe,Uganda,,,,,,,24.0,0.0,0.0,21.0,0.0,1.0,1.0,,1.0
cricket-t20i-2022-04-23-1310891,2022-04-23,2022,1,T20I,Namibia,Zimbabwe,,,,,,,12.0,0.0,0.0,4.0,1.0,2.0,,,1.0
cricket-t20i-2022-04-24-1310894,2022-04-24,2022,1,T20I,Zimbabwe,Namibia,,,,,,,18.0,0.0,1.0,18.0,2.0,2.0,,,1.0
cricket-t20i-2022-04-26-1310896,2022-04-26,2022,1,T20I,Namibia,Zimbabwe,,,,,,,6.0,0.0,0.0,13.0,0.0,2.0,,,1.0
cricket-t20i-2022-09-12-1329247,2022-09-12,2022,1,T20I,Zimbabwe,United Arab Emirates,,,,,,,12.0,0.0,2.0,29.0,0.0,3.0,,,1.0
cricket-odi-2023-04-23-1368832,2023-04-23,2023,1,ODI,Zimbabwe,Thailand,19.0,2.0,0.0,11.0,13.0,0.0,20.0,0.0,0.0,17.0,0.0,1.0,,,1.0
cricket-odi-2024-01-21-1415981,2024-01-21,2024,1,ODI,Zimbabwe,Ireland,1.0,0.0,0.0,10.0,0.0,0.0,18.0,0.0,0.0,23.0,0.0,3.0,,,1.0
cricket-odi-2024-03-26-1426046,2024-03-26,2024,1,ODI,Papua New Guinea,Zimbabwe,10.0,1.0,0.0,9.0,4.0,0.0,40.0,1.0,0.0,15.0,3.0,2.0,,,1.0
cricket-t20i-2024-01-30-1415985,2024-01-30,2024,1,T20I,Ireland,Zimbabwe,,,,,,,18.0,0.0,0.0,29.0,0.0,0.0,,,1.0
cricket-t20i-2024-02-02-1415987,2024-02-02,2024,1,T20I,Ireland,Zimbabwe,3.0,0.0,1.0,10.0,2.0,0.0,,,,,,,,,1.0
cricket-t20i-2024-03-08-1423465,2024-03-08,2024,1,T20I,Uganda,Zimbabwe,,,,,,,18.0,0.0,0.0,14.0,0.0,0.0,1.0,,1.0
cricket-t20i-2024-03-13-1423474,2024-03-13,2024,1,T20I,Zimbabwe,South Africa,,,,,,,27.0,0.0,0.0,20.0,2.0,2.0,,,1.0
cricket-t20i-2024-03-30-1426048,2024-03-30,2024,1,T20I,Papua New Guinea,Zimbabwe,,,,,,,24.0,0.0,1.0,30.0,0.0,0.0,,,1.0
cricket-t20i-2024-03-31-1426049,2024-03-31,2024,1,T20I,Zimbabwe,Papua New Guinea,,,,,,,24.0,0.0,0.0,36.0,1.0,4.0,,,1.0
cricket-t20i-2024-04-02-1426050,2024-04-02,2024,1,T20I,Zimbabwe,Papua New Guinea,,,,,,,24.0,0.0,0.0,26.0,0.0,4.0,,,1.0
cricket-t20i-2024-04-27-1425644,2024-04-27,2024,1,T20I,United Arab Emirates,Zimbabwe,,,,,,,18.0,0.0,0.0,19.0,1.0,6.0,,,1.0
cricket-t20i-2024-04-29-1425647,2024-04-29,2024,1,T20I,Ireland,Zimbabwe,1.0,0.0,1.0,10.0,1.0,0.0,18.0,0.0,0.0,25.0,0.0,1.0,,,1.0
cricket-t20i-2024-05-01-1425650,2024-05-01,2024,1,T20I,Netherlands,Zimbabwe,,,,,,,24.0,0.0,0.0,27.0,2.0,2.0,,,1.0
