game_id,date,season,week,league,away,home,def_pd,def_tackles,gp,recv_rec,recv_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,1.0,16.0,8.0,2.0,19.0
