game_id,date,season,week,league,away,home,def_tackles,gp,recv_rec,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,2.0,3.0,3.0,38.0,35.0,60.0
