game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_td,pass_yds,rush_att,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,12.0,23.0,13.0,2.0,210.0,16.0,42.0
