game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202305190MIN,2023-05-19,2023,1,WNBA,CHI,MIN,,1.0,2.0,,,,0.667,3.0,2.0,,1.0,1.0,1.0,14.8,1.0,,5.0,3.0,,1.0
WNBA_202305230MIN,2023-05-23,2023,1,WNBA,ATL,MIN,2.0,,3.0,,2.0,,,2.0,,,,,,13.233333333333333,1.0,-3.0,,4.0,3.0,
WNBA_202305250PHO,2023-05-25,2023,1,WNBA,MIN,PHO,1.0,,,,1.0,,,3.0,,1.0,,,,6.916666666666667,,-7.0,,,,
WNBA_202305280LVA,2023-05-28,2023,1,WNBA,MIN,LVA,,,,,,,,,,,,,,1.2166666666666668,,,,,,
WNBA_202305300DAL,2023-05-30,2023,1,WNBA,MIN,DAL,2.0,1.0,1.0,,,,,1.0,,2.0,,,,8.866666666666667,2.0,-7.0,,3.0,,2.0
WNBA_202306010MIN,2023-06-01,2023,1,WNBA,CON,MIN,1.0,2.0,7.0,1.0,1.0,1.0,0.5,4.0,2.0,3.0,0.5,4.0,2.0,37.03333333333333,2.0,-3.0,7.0,9.0,,1.0
WNBA_202306030WAS,2023-06-03,2023,1,WNBA,MIN,WAS,3.0,,5.0,0.333,3.0,1.0,0.333,6.0,2.0,2.0,1.0,2.0,2.0,33.8,3.0,8.0,7.0,8.0,,2.0
WNBA_202306090MIN,2023-06-09,2023,1,WNBA,IND,MIN,,2.0,2.0,,2.0,,0.5,4.0,2.0,3.0,1.0,2.0,2.0,24.7,,-4.0,6.0,2.0,2.0,
WNBA_202306110MIN,2023-06-11,2023,1,WNBA,LAS,MIN,2.0,1.0,3.0,0.5,2.0,1.0,0.2,5.0,1.0,1.0,,,,21.983333333333334,1.0,-4.0,3.0,4.0,,2.0
WNBA_202306160LAS,2023-06-16,2023,1,WNBA,MIN,LAS,3.0,1.0,3.0,1.0,1.0,1.0,0.75,4.0,3.0,2.0,0.333,6.0,2.0,28.916666666666668,1.0,6.0,9.0,4.0,2.0,2.0
WNBA_202306180LVA,2023-06-18,2023,1,WNBA,MIN,LVA,3.0,1.0,6.0,,3.0,,0.333,6.0,2.0,1.0,,,,28.75,3.0,-8.0,4.0,9.0,1.0,3.0
WNBA_202306200LAS,2023-06-20,2023,1,WNBA,MIN,LAS,,,,,,,,,,,,,,7.75,,-9.0,,,1.0,
WNBA_202306220MIN,2023-06-22,2023,1,WNBA,CON,MIN,2.0,1.0,4.0,,1.0,,0.571,7.0,4.0,5.0,,,,25.933333333333334,2.0,-27.0,8.0,6.0,,1.0
WNBA_202306270MIN,2023-06-27,2023,1,WNBA,SEA,MIN,3.0,,12.0,,,,0.714,7.0,5.0,1.0,,,,28.933333333333334,,16.0,10.0,12.0,1.0,2.0
WNBA_202306290SEA,2023-06-29,2023,1,WNBA,MIN,SEA,3.0,2.0,7.0,,,,0.8,5.0,4.0,3.0,0.75,4.0,3.0,31.05,1.0,6.0,11.0,8.0,1.0,1.0
WNBA_202307010PHO,2023-07-01,2023,1,WNBA,MIN,PHO,2.0,1.0,4.0,,1.0,,0.667,3.0,2.0,3.0,0.5,4.0,2.0,30.283333333333335,2.0,-3.0,6.0,6.0,3.0,1.0
WNBA_202307050MIN,2023-07-05,2023,1,WNBA,IND,MIN,3.0,,2.0,,1.0,,0.5,6.0,3.0,3.0,,1.0,,28.35,1.0,,6.0,3.0,1.0,2.0
WNBA_202307070MIN,2023-07-07,2023,1,WNBA,PHO,MIN,4.0,1.0,8.0,0.5,2.0,1.0,0.167,6.0,1.0,3.0,1.0,2.0,2.0,31.566666666666666,2.0,7.0,5.0,10.0,2.0,4.0
WNBA_202307090MIN,2023-07-09,2023,1,WNBA,LVA,MIN,4.0,,3.0,,,,0.333,6.0,2.0,2.0,,1.0,,23.75,,-24.0,4.0,3.0,,2.0
WNBA_202307120MIN,2023-07-12,2023,1,WNBA,DAL,MIN,2.0,1.0,,0.5,2.0,1.0,0.4,5.0,2.0,3.0,,1.0,,25.183333333333334,1.0,-18.0,5.0,1.0,1.0,2.0
WNBA_202307180ATL,2023-07-18,2023,1,WNBA,MIN,ATL,1.0,1.0,11.0,0.5,2.0,1.0,0.25,4.0,1.0,2.0,0.75,4.0,3.0,25.8,1.0,-15.0,6.0,12.0,,2.0
WNBA_202307200MIN,2023-07-20,2023,1,WNBA,LAS,MIN,3.0,1.0,6.0,0.667,3.0,2.0,0.7,10.0,7.0,1.0,,2.0,,33.13333333333333,4.0,14.0,16.0,10.0,2.0,1.0
WNBA_202307220MIN,2023-07-22,2023,1,WNBA,LVA,MIN,3.0,,6.0,,2.0,,0.5,8.0,4.0,2.0,,,,26.066666666666666,2.0,-23.0,8.0,8.0,2.0,1.0
WNBA_202307260MIN,2023-07-26,2023,1,WNBA,WAS,MIN,2.0,,4.0,,,,0.429,7.0,3.0,1.0,0.5,2.0,1.0,25.066666666666666,5.0,-4.0,7.0,9.0,,
WNBA_202307280NYL,2023-07-28,2023,1,WNBA,MIN,NYL,1.0,,4.0,,1.0,,0.6,10.0,6.0,3.0,0.5,2.0,1.0,29.616666666666667,6.0,-11.0,13.0,10.0,1.0,1.0
WNBA_202307300CON,2023-07-30,2023,1,WNBA,MIN,CON,2.0,1.0,4.0,0.333,3.0,1.0,0.5,10.0,5.0,3.0,,1.0,,24.4,2.0,-10.0,11.0,6.0,1.0,3.0
WNBA_202308010CON,2023-08-01,2023,1,WNBA,MIN,CON,3.0,,11.0,,1.0,,0.333,6.0,2.0,3.0,,,,27.516666666666666,,-8.0,4.0,11.0,,1.0
WNBA_202308100IND,2023-08-10,2023,1,WNBA,MIN,IND,1.0,,3.0,,,,,2.0,,,,,,13.316666666666666,1.0,-5.0,,4.0,,
WNBA_202308180SEA,2023-08-18,2023,1,WNBA,MIN,SEA,4.0,,8.0,,2.0,,0.5,6.0,3.0,1.0,1.0,1.0,1.0,29.35,4.0,13.0,7.0,12.0,1.0,
WNBA_202308200MIN,2023-08-20,2023,1,WNBA,SEA,MIN,3.0,,4.0,,1.0,,,2.0,,1.0,1.0,2.0,2.0,15.433333333333334,2.0,-4.0,2.0,6.0,,1.0
