game_id,date,season,week,league,away,home,def_sacks,def_tackles,fg_att,fg_made,gp,pat_att,pat_made
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,1.0,8.0,1.0,1.0,3.0,3.0,3.0
