game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,12.0,3.0,29.0,1.0,43.0,-6.0,125.0,22.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,9.0,4.0,40.0,1.0,19.0,-11.0,93.0,25.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,1.0,1.0,15.0,2.0,4.0,-2.0,43.0,6.0
