game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202205220WAS,2022-05-22,2022,1,WNBA,CHI,WAS,,,,0.667,6.0,4.0,1.0,1.0,1.0,1.0,12.466666666666667,2.0,-10.0,9.0,2.0,1.0,
WNBA_202205240WAS,2022-05-24,2022,1,WNBA,ATL,WAS,3.0,1.0,1.0,,2.0,,,0.5,2.0,1.0,14.416666666666666,,-4.0,1.0,1.0,,2.0
WNBA_202205280CON,2022-05-28,2022,1,WNBA,WAS,CON,,2.0,1.0,0.6,10.0,6.0,3.0,,,,24.966666666666665,,-12.0,12.0,1.0,,
WNBA_202205310IND,2022-05-31,2022,1,WNBA,WAS,IND,1.0,6.0,13.0,0.571,7.0,4.0,,0.667,3.0,2.0,22.75,2.0,11.0,10.0,15.0,,2.0
WNBA_202206030WAS,2022-06-03,2022,1,WNBA,NYL,WAS,,1.0,1.0,0.375,8.0,3.0,2.0,,,,12.6,3.0,-3.0,6.0,4.0,1.0,2.0
WNBA_202206050CHI,2022-06-05,2022,1,WNBA,WAS,CHI,,,3.0,0.375,8.0,3.0,1.0,,,,15.933333333333334,2.0,-3.0,6.0,5.0,,
WNBA_202206080WAS,2022-06-08,2022,1,WNBA,CHI,WAS,,1.0,2.0,,3.0,,1.0,0.5,4.0,2.0,17.816666666666666,1.0,-4.0,2.0,3.0,,
WNBA_202206100MIN,2022-06-10,2022,1,WNBA,WAS,MIN,,,4.0,0.556,9.0,5.0,2.0,0.333,3.0,1.0,20.1,2.0,-3.0,11.0,6.0,2.0,
WNBA_202206120WAS,2022-06-12,2022,1,WNBA,PHO,WAS,1.0,,,0.4,5.0,2.0,1.0,0.429,7.0,3.0,12.883333333333333,4.0,-8.0,7.0,4.0,1.0,1.0
WNBA_202206140WAS,2022-06-14,2022,1,WNBA,PHO,WAS,2.0,,4.0,0.571,7.0,4.0,1.0,1.0,2.0,2.0,13.183333333333334,2.0,1.0,10.0,6.0,,
WNBA_202206160NYL,2022-06-16,2022,1,WNBA,WAS,NYL,,1.0,3.0,1.0,3.0,3.0,2.0,,,,17.95,1.0,-4.0,6.0,4.0,,1.0
WNBA_202206190WAS,2022-06-19,2022,1,WNBA,CON,WAS,,1.0,2.0,0.6,5.0,3.0,1.0,0.5,2.0,1.0,24.35,1.0,19.0,7.0,3.0,,
WNBA_202206210LAS,2022-06-21,2022,1,WNBA,WAS,LAS,,,1.0,0.25,4.0,1.0,3.0,,,,19.1,1.0,-6.0,2.0,2.0,1.0,1.0
WNBA_202206250LVA,2022-06-25,2022,1,WNBA,WAS,LVA,,,2.0,0.667,3.0,2.0,3.0,1.0,2.0,2.0,8.716666666666667,1.0,-2.0,6.0,3.0,,1.0
WNBA_202206280WAS,2022-06-28,2022,1,WNBA,ATL,WAS,1.0,1.0,2.0,0.5,4.0,2.0,2.0,1.0,2.0,2.0,17.583333333333332,1.0,9.0,6.0,3.0,2.0,
WNBA_202207030CON,2022-07-03,2022,1,WNBA,WAS,CON,,,3.0,0.167,6.0,1.0,3.0,0.25,4.0,1.0,15.633333333333333,1.0,2.0,3.0,4.0,2.0,1.0
WNBA_202207060ATL,2022-07-06,2022,1,WNBA,WAS,ATL,1.0,1.0,4.0,,1.0,,2.0,,,,19.233333333333334,2.0,12.0,,6.0,1.0,
WNBA_202207120LAS,2022-07-12,2022,1,WNBA,WAS,LAS,1.0,,3.0,0.333,6.0,2.0,2.0,,,,15.683333333333334,4.0,1.0,4.0,7.0,,1.0
WNBA_202207140PHO,2022-07-14,2022,1,WNBA,WAS,PHO,,,3.0,,1.0,,,1.0,2.0,2.0,9.933333333333334,2.0,,2.0,5.0,,2.0
WNBA_202207170WAS,2022-07-17,2022,1,WNBA,MIN,WAS,,1.0,2.0,0.5,6.0,3.0,,,,,11.483333333333333,,,6.0,2.0,2.0,
WNBA_202207210WAS,2022-07-21,2022,1,WNBA,NYL,WAS,,1.0,1.0,1.0,3.0,3.0,1.0,,,,12.05,1.0,15.0,6.0,2.0,2.0,1.0
WNBA_202207280DAL,2022-07-28,2022,1,WNBA,WAS,DAL,,,4.0,0.5,4.0,2.0,3.0,,,,17.65,,6.0,4.0,4.0,,2.0
WNBA_202207300WAS,2022-07-30,2022,1,WNBA,SEA,WAS,,,,,,,1.0,,,,8.183333333333334,1.0,-6.0,,1.0,,
WNBA_202207310WAS,2022-07-31,2022,1,WNBA,SEA,WAS,1.0,,,0.333,3.0,1.0,1.0,,,,5.6,2.0,-8.0,2.0,2.0,,
WNBA_202208020WAS,2022-08-02,2022,1,WNBA,LVA,WAS,,,2.0,0.75,4.0,3.0,1.0,,,,6.483333333333333,,,6.0,2.0,,
WNBA_202208050CHI,2022-08-05,2022,1,WNBA,WAS,CHI,1.0,1.0,3.0,0.429,7.0,3.0,1.0,0.4,5.0,2.0,18.3,3.0,4.0,8.0,6.0,,1.0
WNBA_202208070WAS,2022-08-07,2022,1,WNBA,LAS,WAS,,,,0.333,3.0,1.0,,,,,2.8166666666666664,2.0,1.0,2.0,2.0,,
WNBA_202208120IND,2022-08-12,2022,1,WNBA,WAS,IND,1.0,,1.0,0.625,8.0,5.0,,,,,17.5,3.0,11.0,10.0,4.0,2.0,
WNBA_202208140WAS,2022-08-14,2022,1,WNBA,IND,WAS,,,1.0,0.5,2.0,1.0,2.0,0.75,4.0,3.0,16.083333333333332,,18.0,5.0,1.0,,
WNBA_202208180SEA,2022-08-18,2022,1,WNBA,WAS,SEA,,1.0,1.0,,,,,,,,2.4833333333333334,,,,1.0,,
WNBA_202208210SEA,2022-08-21,2022,1,WNBA,WAS,SEA,,,1.0,1.0,2.0,2.0,,0.25,4.0,1.0,8.966666666666667,,-2.0,5.0,1.0,,
WNBA_202305190MIN,2023-05-19,2023,1,WNBA,CHI,MIN,2.0,2.0,2.0,0.778,9.0,7.0,,,,,29.333333333333332,4.0,1.0,14.0,6.0,3.0,3.0
WNBA_202305210PHO,2023-05-21,2023,1,WNBA,CHI,PHO,3.0,,3.0,0.455,11.0,5.0,5.0,,,,26.8,5.0,9.0,10.0,8.0,2.0,
WNBA_202305260CHI,2023-05-26,2023,1,WNBA,WAS,CHI,1.0,2.0,2.0,0.5,8.0,4.0,2.0,0.5,2.0,1.0,33.6,1.0,-5.0,9.0,3.0,,1.0
WNBA_202305280CHI,2023-05-28,2023,1,WNBA,DAL,CHI,,1.0,,0.2,5.0,1.0,2.0,,,,23.666666666666668,1.0,3.0,2.0,1.0,2.0,1.0
WNBA_202305300ATL,2023-05-30,2023,1,WNBA,CHI,ATL,1.0,1.0,3.0,0.3,10.0,3.0,2.0,,2.0,,20.233333333333334,3.0,-17.0,6.0,6.0,,1.0
WNBA_202306020CHI,2023-06-02,2023,1,WNBA,NYL,CHI,2.0,2.0,6.0,0.444,9.0,4.0,2.0,,2.0,,31.116666666666667,,12.0,8.0,6.0,1.0,1.0
WNBA_202306040NYL,2023-06-04,2023,1,WNBA,CHI,NYL,2.0,4.0,5.0,0.667,6.0,4.0,1.0,0.75,4.0,3.0,33.333333333333336,2.0,8.0,11.0,7.0,1.0,
WNBA_202306060CHI,2023-06-06,2023,1,WNBA,IND,CHI,4.0,,5.0,0.143,7.0,1.0,5.0,1.0,2.0,2.0,30.483333333333334,2.0,-6.0,4.0,7.0,1.0,
WNBA_202306090LAS,2023-06-09,2023,1,WNBA,CHI,LAS,2.0,4.0,4.0,0.636,11.0,7.0,2.0,,2.0,,35.016666666666666,3.0,-12.0,14.0,7.0,1.0,3.0
WNBA_202306110LVA,2023-06-11,2023,1,WNBA,CHI,LVA,,,3.0,0.667,6.0,4.0,3.0,,,,25.683333333333334,2.0,,8.0,5.0,,1.0
WNBA_202306150CHI,2023-06-15,2023,1,WNBA,IND,CHI,1.0,2.0,1.0,0.444,9.0,4.0,2.0,,,,31.733333333333334,1.0,1.0,8.0,2.0,,
WNBA_202306180WAS,2023-06-18,2023,1,WNBA,CHI,WAS,2.0,,3.0,0.75,4.0,3.0,1.0,0.75,4.0,3.0,17.666666666666668,,-5.0,9.0,3.0,,
WNBA_202306220CHI,2023-06-22,2023,1,WNBA,WAS,CHI,1.0,1.0,4.0,0.429,7.0,3.0,,,,,26.9,1.0,-9.0,6.0,5.0,1.0,2.0
WNBA_202306250CON,2023-06-25,2023,1,WNBA,CHI,CON,2.0,,5.0,0.6,5.0,3.0,3.0,,,,25.216666666666665,1.0,-16.0,6.0,6.0,3.0,2.0
WNBA_202306280CHI,2023-06-28,2023,1,WNBA,LAS,CHI,1.0,2.0,1.0,1.0,3.0,3.0,3.0,0.4,5.0,2.0,30.45,2.0,15.0,8.0,3.0,,1.0
WNBA_202306300CHI,2023-06-30,2023,1,WNBA,LAS,CHI,4.0,3.0,2.0,0.75,8.0,6.0,4.0,,,,26.183333333333334,2.0,16.0,12.0,4.0,1.0,2.0
WNBA_202307020IND,2023-07-02,2023,1,WNBA,CHI,IND,6.0,1.0,4.0,0.545,11.0,6.0,2.0,0.625,8.0,5.0,34.416666666666664,5.0,7.0,17.0,9.0,1.0,3.0
WNBA_202307070CHI,2023-07-07,2023,1,WNBA,ATL,CHI,3.0,1.0,4.0,0.5,8.0,4.0,3.0,0.75,4.0,3.0,31.566666666666666,1.0,-9.0,11.0,5.0,,
WNBA_202307090CHI,2023-07-09,2023,1,WNBA,ATL,CHI,5.0,1.0,4.0,0.545,11.0,6.0,4.0,0.5,2.0,1.0,34.916666666666664,5.0,-2.0,13.0,9.0,2.0,1.0
WNBA_202307120CHI,2023-07-12,2023,1,WNBA,CON,CHI,1.0,5.0,4.0,0.667,9.0,6.0,2.0,0.667,6.0,4.0,35.21666666666667,4.0,-12.0,16.0,8.0,2.0,4.0
WNBA_202307200PHO,2023-07-20,2023,1,WNBA,CHI,PHO,5.0,3.0,2.0,0.375,8.0,3.0,4.0,0.5,2.0,1.0,29.933333333333334,6.0,-18.0,7.0,8.0,3.0,1.0
WNBA_202307220SEA,2023-07-22,2023,1,WNBA,CHI,SEA,,,5.0,0.333,6.0,2.0,5.0,,2.0,,20.183333333333334,3.0,18.0,4.0,8.0,,
WNBA_202307250CHI,2023-07-25,2023,1,WNBA,LVA,CHI,2.0,1.0,1.0,0.455,11.0,5.0,2.0,1.0,2.0,2.0,35.43333333333333,3.0,-2.0,12.0,4.0,1.0,
WNBA_202307280CHI,2023-07-28,2023,1,WNBA,SEA,CHI,3.0,6.0,5.0,0.286,7.0,2.0,3.0,0.667,6.0,4.0,29.583333333333332,1.0,-10.0,8.0,6.0,1.0,2.0
WNBA_202307300CHI,2023-07-30,2023,1,WNBA,PHO,CHI,2.0,,5.0,0.333,6.0,2.0,2.0,0.5,2.0,1.0,25.783333333333335,,22.0,5.0,5.0,2.0,
WNBA_202308040DAL,2023-08-04,2023,1,WNBA,CHI,DAL,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,31.3,1.0,14.0,4.0,3.0,,2.0
WNBA_202308060DAL,2023-08-06,2023,1,WNBA,CHI,DAL,1.0,1.0,1.0,0.5,8.0,4.0,4.0,0.5,2.0,1.0,30.933333333333334,2.0,,9.0,3.0,5.0,3.0
WNBA_202308080CHI,2023-08-08,2023,1,WNBA,MIN,CHI,4.0,1.0,6.0,0.818,11.0,9.0,2.0,,,,33.833333333333336,3.0,1.0,18.0,9.0,1.0,2.0
WNBA_202308110NYL,2023-08-11,2023,1,WNBA,CHI,NYL,2.0,,,0.375,8.0,3.0,2.0,0.667,3.0,2.0,27.133333333333333,2.0,-13.0,8.0,2.0,1.0,2.0
WNBA_202308130WAS,2023-08-13,2023,1,WNBA,CHI,WAS,3.0,1.0,8.0,0.556,9.0,5.0,2.0,0.667,6.0,4.0,33.63333333333333,4.0,-3.0,14.0,12.0,1.0,1.0
WNBA_202308180ATL,2023-08-18,2023,1,WNBA,CHI,ATL,5.0,2.0,4.0,0.429,7.0,3.0,5.0,0.8,5.0,4.0,31.483333333333334,6.0,-19.0,10.0,10.0,1.0,3.0
WNBA_202308200CHI,2023-08-20,2023,1,WNBA,CON,CHI,6.0,,2.0,0.6,10.0,6.0,,0.667,3.0,2.0,37.166666666666664,1.0,-1.0,14.0,3.0,2.0,2.0
WNBA_202308220CHI,2023-08-22,2023,1,WNBA,SEA,CHI,,1.0,5.0,0.5,8.0,4.0,2.0,,,,22.983333333333334,,12.0,8.0,5.0,,
WNBA_202308240CHI,2023-08-24,2023,1,WNBA,LVA,CHI,1.0,,6.0,0.5,14.0,7.0,2.0,0.75,4.0,3.0,30.066666666666666,3.0,-11.0,17.0,9.0,1.0,1.0
WNBA_202308270SEA,2023-08-27,2023,1,WNBA,CHI,SEA,3.0,1.0,4.0,0.667,15.0,10.0,3.0,0.75,4.0,3.0,36.38333333333333,1.0,10.0,23.0,5.0,3.0,2.0
WNBA_202308290LAS,2023-08-29,2023,1,WNBA,CHI,LAS,1.0,5.0,7.0,0.5,6.0,3.0,2.0,1.0,2.0,2.0,35.483333333333334,2.0,4.0,8.0,9.0,1.0,3.0
WNBA_202309030CHI,2023-09-03,2023,1,WNBA,NYL,CHI,3.0,1.0,5.0,0.25,8.0,2.0,2.0,,,,29.183333333333334,2.0,-18.0,4.0,7.0,,
WNBA_202309050IND,2023-09-05,2023,1,WNBA,CHI,IND,3.0,2.0,5.0,0.25,4.0,1.0,4.0,,,,21.816666666666666,,27.0,2.0,5.0,2.0,1.0
WNBA_202309080CHI,2023-09-08,2023,1,WNBA,MIN,CHI,4.0,,2.0,0.333,6.0,2.0,3.0,,,,28.4,2.0,-5.0,4.0,4.0,2.0,
WNBA_202309100CON,2023-09-10,2023,1,WNBA,CHI,CON,2.0,1.0,2.0,0.6,15.0,9.0,2.0,0.75,4.0,3.0,34.0,3.0,12.0,21.0,5.0,2.0,3.0
WNBA_202309130LVA,2023-09-13,2023,1,WNBA,CHI,LVA,1.0,3.0,7.0,0.333,6.0,2.0,1.0,,,,29.35,3.0,-21.0,4.0,10.0,,1.0
WNBA_202309170LVA,2023-09-17,2023,1,WNBA,CHI,LVA,5.0,1.0,7.0,0.25,8.0,2.0,2.0,,1.0,,36.18333333333333,3.0,-14.0,4.0,10.0,1.0,2.0
WNBA_202405150DAL,2024-05-15,2024,1,WNBA,CHI,DAL,1.0,1.0,3.0,0.5,8.0,4.0,3.0,0.667,6.0,4.0,33.6,5.0,-10.0,12.0,8.0,1.0,4.0
WNBA_202405180DAL,2024-05-18,2024,1,WNBA,CHI,DAL,3.0,5.0,5.0,0.357,14.0,5.0,4.0,0.667,3.0,2.0,31.516666666666666,5.0,19.0,12.0,10.0,5.0,1.0
WNBA_202405230NYL,2024-05-23,2024,1,WNBA,CHI,NYL,3.0,,3.0,0.5,6.0,3.0,3.0,0.5,6.0,3.0,27.533333333333335,4.0,17.0,9.0,7.0,2.0,2.0
WNBA_202405250CHI,2024-05-25,2024,1,WNBA,CON,CHI,2.0,3.0,3.0,0.5,8.0,4.0,2.0,1.0,2.0,2.0,36.71666666666667,2.0,2.0,10.0,5.0,2.0,
WNBA_202405280CHI,2024-05-28,2024,1,WNBA,SEA,CHI,1.0,,6.0,0.545,11.0,6.0,1.0,,,,28.7,2.0,-10.0,12.0,8.0,,2.0
WNBA_202405300CHI,2024-05-30,2024,1,WNBA,LAS,CHI,1.0,4.0,7.0,0.667,9.0,6.0,2.0,0.714,7.0,5.0,30.783333333333335,4.0,15.0,17.0,11.0,4.0,1.0
WNBA_202406010IND,2024-06-01,2024,1,WNBA,CHI,IND,1.0,1.0,5.0,0.143,7.0,1.0,4.0,,,,21.9,,-12.0,2.0,5.0,1.0,2.0
WNBA_202406040CHI,2024-06-04,2024,1,WNBA,NYL,CHI,2.0,1.0,5.0,0.625,8.0,5.0,,,,,28.3,3.0,-5.0,10.0,8.0,,2.0
WNBA_202406060WAS,2024-06-06,2024,1,WNBA,CHI,WAS,,,1.0,0.6,5.0,3.0,,,,,9.933333333333334,,-2.0,6.0,1.0,,1.0
WNBA_202505170IND,2025-05-17,2025,1,WNBA,CHI,IND,1.0,2.0,6.0,,4.0,,4.0,0.25,4.0,1.0,18.5,1.0,-22.0,1.0,7.0,1.0,2.0
WNBA_202505220CHI,2025-05-22,2025,1,WNBA,NYL,CHI,2.0,,3.0,0.6,5.0,3.0,2.0,0.333,3.0,1.0,16.55,3.0,-12.0,7.0,6.0,3.0,2.0
WNBA_202505250LAS,2025-05-25,2025,1,WNBA,CHI,LAS,1.0,2.0,3.0,0.4,10.0,4.0,2.0,0.5,2.0,1.0,20.683333333333334,1.0,-4.0,9.0,4.0,1.0,1.0
WNBA_202505270PHO,2025-05-27,2025,1,WNBA,CHI,PHO,1.0,1.0,1.0,0.5,8.0,4.0,,,,,12.716666666666667,2.0,-12.0,8.0,3.0,,1.0
WNBA_202505290CHI,2025-05-29,2025,1,WNBA,DAL,CHI,1.0,,,0.2,5.0,1.0,,1.0,2.0,2.0,11.366666666666667,2.0,-2.0,4.0,2.0,1.0,1.0
WNBA_202505310DAL,2025-05-31,2025,1,WNBA,CHI,DAL,1.0,,1.0,0.5,4.0,2.0,3.0,0.8,5.0,4.0,14.866666666666667,2.0,11.0,8.0,3.0,,
WNBA_202506070CHI,2025-06-07,2025,1,WNBA,IND,CHI,1.0,1.0,1.0,0.5,4.0,2.0,2.0,0.5,6.0,3.0,19.416666666666668,2.0,-20.0,7.0,3.0,,
WNBA_202506100NYL,2025-06-10,2025,1,WNBA,CHI,NYL,4.0,2.0,3.0,0.286,7.0,2.0,2.0,,,,21.05,1.0,-17.0,4.0,4.0,,3.0
WNBA_202506130ATL,2025-06-13,2025,1,WNBA,CHI,ATL,,1.0,4.0,0.5,8.0,4.0,,,,,14.533333333333333,1.0,6.0,8.0,5.0,2.0,1.0
WNBA_202506150CON,2025-06-15,2025,1,WNBA,CHI,CON,2.0,,3.0,0.429,7.0,3.0,,1.0,2.0,2.0,18.983333333333334,,12.0,8.0,3.0,,
WNBA_202506170CHI,2025-06-17,2025,1,WNBA,WAS,CHI,1.0,,,0.75,4.0,3.0,1.0,,,,13.416666666666666,,-11.0,6.0,,,
WNBA_202506210CHI,2025-06-21,2025,1,WNBA,PHO,CHI,1.0,,2.0,0.667,6.0,4.0,,,,,19.316666666666666,1.0,-2.0,8.0,3.0,1.0,1.0
WNBA_202506220ATL,2025-06-22,2025,1,WNBA,CHI,ATL,1.0,2.0,4.0,0.667,12.0,8.0,,,,,21.816666666666666,1.0,-11.0,16.0,5.0,1.0,
WNBA_202506240CHI,2025-06-24,2025,1,WNBA,LAS,CHI,,,1.0,0.5,4.0,2.0,,0.5,4.0,2.0,14.416666666666666,2.0,8.0,6.0,3.0,,2.0
WNBA_202506270GSV,2025-06-27,2025,1,WNBA,CHI,GSV,2.0,,4.0,,3.0,,1.0,0.167,6.0,1.0,17.033333333333335,1.0,1.0,1.0,5.0,1.0,1.0
WNBA_202506290LAS,2025-06-29,2025,1,WNBA,CHI,LAS,1.0,2.0,5.0,0.455,11.0,5.0,2.0,0.5,4.0,2.0,35.18333333333333,4.0,20.0,12.0,9.0,3.0,1.0
WNBA_202507060MIN,2025-07-06,2025,1,WNBA,CHI,MIN,2.0,,6.0,0.5,12.0,6.0,,,,,35.7,1.0,-4.0,12.0,7.0,,2.0
WNBA_202507080WAS,2025-07-08,2025,1,WNBA,CHI,WAS,1.0,1.0,5.0,0.529,17.0,9.0,6.0,0.5,4.0,2.0,30.116666666666667,2.0,1.0,20.0,7.0,,2.0
WNBA_202507090CHI,2025-07-09,2025,1,WNBA,DAL,CHI,6.0,,3.0,0.429,7.0,3.0,2.0,1.0,2.0,2.0,22.433333333333334,2.0,15.0,8.0,5.0,,
WNBA_202507120CHI,2025-07-12,2025,1,WNBA,MIN,CHI,2.0,,,0.667,6.0,4.0,1.0,,,,12.316666666666666,,-1.0,8.0,,,2.0
WNBA_202507140CHI,2025-07-14,2025,1,WNBA,MIN,CHI,3.0,,1.0,0.5,6.0,3.0,1.0,1.0,1.0,1.0,17.433333333333334,1.0,-2.0,7.0,2.0,,1.0
WNBA_202507160CHI,2025-07-16,2025,1,WNBA,ATL,CHI,2.0,3.0,1.0,0.333,9.0,3.0,3.0,0.667,3.0,2.0,24.866666666666667,1.0,-28.0,8.0,2.0,1.0,2.0
WNBA_202507220MIN,2025-07-22,2025,1,WNBA,CHI,MIN,1.0,1.0,1.0,0.286,7.0,2.0,,,,,20.25,,-13.0,4.0,1.0,1.0,1.0
WNBA_202507240CHI,2025-07-24,2025,1,WNBA,SEA,CHI,3.0,1.0,3.0,0.625,8.0,5.0,2.0,1.0,1.0,1.0,27.216666666666665,1.0,-25.0,11.0,4.0,1.0,3.0
WNBA_202507270CHI,2025-07-27,2025,1,WNBA,IND,CHI,,2.0,6.0,0.667,6.0,4.0,5.0,0.5,2.0,1.0,23.116666666666667,2.0,-4.0,9.0,8.0,1.0,1.0
WNBA_202507290WAS,2025-07-29,2025,1,WNBA,CHI,WAS,3.0,1.0,4.0,0.2,5.0,1.0,3.0,,,,11.55,1.0,-4.0,2.0,5.0,,1.0
