game_id,date,season,week,league,away,home,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions
FOOTBALL_AF1_2026_5_16_T584635G1168219@T606163,2026-05-16,2026,6,AF1,Albany Firebirds,Michigan Arsenal,1.0,1.0,0.0,0.0,1.0,1.0,1.0
