game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202505160WAS,2025-05-16,2025,1,WNBA,ATL,WAS,2.0,,3.0,,,,0.4,10.0,4.0,6.0,0.75,8.0,6.0,,27.983333333333334,1.0,5.0,14.0,4.0,,
WNBA_202505180CON,2025-05-18,2025,1,WNBA,WAS,CON,,1.0,10.0,,,,0.7,10.0,7.0,5.0,0.75,4.0,3.0,,31.333333333333332,4.0,4.0,17.0,14.0,,3.0
WNBA_202505210GSV,2025-05-21,2025,1,WNBA,WAS,GSV,,,9.0,,,,0.455,11.0,5.0,2.0,,,,,30.966666666666665,3.0,-11.0,10.0,12.0,,
WNBA_202505230LVA,2025-05-23,2025,1,WNBA,WAS,LVA,2.0,,9.0,,,,0.429,14.0,6.0,1.0,0.833,6.0,5.0,,35.21666666666667,4.0,6.0,17.0,13.0,,1.0
WNBA_202505250PHO,2025-05-25,2025,1,WNBA,WAS,PHO,,,10.0,,,,0.75,4.0,3.0,3.0,0.833,6.0,5.0,,26.116666666666667,3.0,-10.0,11.0,13.0,,7.0
WNBA_202505280WAS,2025-05-28,2025,1,WNBA,IND,WAS,1.0,,5.0,,,,0.538,13.0,7.0,4.0,1.0,2.0,2.0,,22.533333333333335,3.0,4.0,16.0,8.0,1.0,2.0
WNBA_202505300WAS,2025-05-30,2025,1,WNBA,NYL,WAS,2.0,,3.0,,,,0.286,14.0,4.0,,1.0,4.0,4.0,,24.716666666666665,4.0,-1.0,12.0,7.0,2.0,2.0
WNBA_202506030IND,2025-06-03,2025,1,WNBA,WAS,IND,,,8.0,,,,0.818,11.0,9.0,3.0,1.0,2.0,2.0,,26.95,1.0,3.0,20.0,9.0,,3.0
WNBA_202506050WAS,2025-06-05,2025,1,WNBA,NYL,WAS,1.0,,3.0,,,,0.462,13.0,6.0,5.0,0.833,6.0,5.0,,18.183333333333334,6.0,-2.0,17.0,9.0,,
WNBA_202506080WAS,2025-06-08,2025,1,WNBA,CON,WAS,2.0,,3.0,,,,0.75,8.0,6.0,,,,,,26.15,2.0,26.0,12.0,5.0,1.0,2.0
WNBA_202506150WAS,2025-06-15,2025,1,WNBA,ATL,WAS,2.0,,7.0,,2.0,,0.222,9.0,2.0,3.0,1.0,2.0,2.0,,21.133333333333333,1.0,-20.0,6.0,8.0,,
WNBA_202506170CHI,2025-06-17,2025,1,WNBA,WAS,CHI,1.0,,3.0,,,,0.375,8.0,3.0,4.0,0.5,4.0,2.0,,26.916666666666668,3.0,12.0,8.0,6.0,1.0,4.0
WNBA_202506200ATL,2025-06-20,2025,1,WNBA,WAS,ATL,2.0,,3.0,,,,0.444,9.0,4.0,5.0,0.5,2.0,1.0,,23.616666666666667,3.0,-12.0,9.0,6.0,,1.0
WNBA_202506220WAS,2025-06-22,2025,1,WNBA,DAL,WAS,6.0,,4.0,,,,0.583,12.0,7.0,5.0,0.556,9.0,5.0,,37.35,3.0,-1.0,19.0,7.0,5.0,2.0
WNBA_202506240WAS,2025-06-24,2025,1,WNBA,MIN,WAS,1.0,1.0,9.0,,,,0.455,11.0,5.0,3.0,0.5,2.0,1.0,,27.316666666666666,2.0,6.0,11.0,11.0,,
