game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_runouts,match_played
cricket-t20i-2021-10-22-1282275,2021-10-22,2021,1,T20I,Bulgaria,Switzerland,8.0,1.0,0.0,2.0,18.0,2.0,1.0,1.0
cricket-t20i-2021-10-23-1282276,2021-10-23,2021,1,T20I,Switzerland,Malta,25.0,2.0,0.0,5.0,33.0,2.0,,1.0
cricket-t20i-2021-10-24-1282279,2021-10-24,2021,1,T20I,Malta,Switzerland,3.0,0.0,0.0,6.0,1.0,0.0,,1.0
cricket-t20i-2022-07-25-1321287,2022-07-25,2022,1,T20I,France,Switzerland,12.0,0.0,0.0,6.0,7.0,0.0,,1.0
cricket-t20i-2022-07-30-1321298,2022-07-30,2022,1,T20I,Switzerland,Czech Republic,3.0,0.0,0.0,5.0,2.0,0.0,,1.0
